entities,id,text,in_reply_to_user_id,author_id,created_at,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,target_weight,not_the_target,filename
"{'mentions': [{'start': 0, 'end': 7, 'username': 'hoc111', 'id': '53232912'}]}",gAAAAABj7UmLsfQ_ZEKuAK0aoabmgtLpPLQbCFkSt1tPVXSczhJ0xO2yhervXl04jlcyAa-bWWdJP0x2XgrlY_xNF3QheGmruoVg8Z3u0aXCtq057QL6PlA=,"@hoc111 hoc, tu assinou a carta pela liberdade? não né, logo tu defende o autoritarismo

e a carta pela vida q inventei agora? não né, então tu defende homicidas

eita argumento de professor de maternal pra baixo...

""liberal"", só se for de taubaté",53232912,gAAAAABj7UmLUvko7AZ_BbcKGPN0mvAGYin1-ATHIoBMYJhfhuLjFs1-ZZEnJpsiv1Rr5sKEPQTTMC_fSewItg6zS-X4VxY-5BepXMb-biLk3x-vcYtY4Iw=,2022-08-18 16:08:23+00:00,gAAAAABj7UmLghE_na1wSYa6eexqjR0peUTY709pZTl8ptbpIruLGLGmPOqTTW1cxMpn5yQnfwYJmtUypEu2c5ZzMAQ-zP3WTQ==,gAAAAABj7UmLlQ_SCSBkWbE21c-uvdr3r7_VE5Gl8BXnsf-MZf2bYi6dw9JwXXQE7MAQ4EKIKPa7UlSLBRTMBD-eaxZpqUSvHA==,gAAAAABj7UmLqNDD-J3kAsn4YJH8RGkF_Gaj-O8fkWU-8kQC4FhrEUjK6zVwOxVE3frzwKxgifqC2ULe6htRPGyiA-Dwc_lclckP_oFxB6Zn6DIlUnS_9ZkbdsA7HRyPERfnrRycPWSIt9WVq86NRJi55tRLSwNky962rSZZQATsMwjFuJYuiyk=,1,1,53232912,2022-08-18 12:59:34,2022-08-18 15:59:34,64,0,3,2.715833333,1,2022-08-18 15:30:00,0.102586254,0.008130081301,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 11, 'username': 'pedropaulo', 'id': '43189774'}]}",gAAAAABj7UmLkNpqDj_VSf0e08L2MmHpNXQ_dEmNVti78WY-RVFvnPPw51Br9A5gpbItDaw3K9fsDGEBES7hHCR1WY7IxoU265_8uMseJd_Um4N51q_nrkc=,"@pedropaulo Kkkk maior piada do ano.
Irmãos não brigam,se estranham de vez em quando.😅",43189774,gAAAAABj7UmL3R0LiYd2cTt5Lx09gWXHmczJBpuydnZdoSGw7iPge2nITqmOPyF5-MAuWZZvafbcNp0bDMzEuDzVgLyC7Cxhc5FnufRG3rDPJWu1k6PJgug=,2022-08-17 17:27:14+00:00,gAAAAABj7UmLoOuoPqbZgy7U3IpY2MLpmtWdva0d_JeXxk_0UFD-tyD6P76MeoycAmHSgEBHANW_J-EqHY5ENyo6UOtPlsINfA==,gAAAAABj7UmLUaU8G0t9zIV-SqRIja_wcuxemZ_Vuq6lHoI-1mfNAFgDbTIpphnekj9I_NkTZ1flriAnDcyL2VrA64S7-bL-pQ==,gAAAAABj7UmLrERbDI0jpNY7u4mXpiFF1RaxEybidrtk6huN261YmH5KeR0UmJPbhLFFNSzASyKqv1wecpRaN_2cD7vppwkihwC6_F20z65XeNvk2bCxV8ELBilkIV5H9HtRl6CWstJR9NSszrSdQZGx1pGpwaGAd8wUyE0Up-jWCR6cUgSUBIQ=,1,1,43189774,2022-08-17 12:47:13,2022-08-17 15:47:13,3,0,3,0.3261111111,1,2022-08-17 15:30:00,0.036925144,0.02173913043,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmLIkM1FEYpEWgSoGi6M5lbzz0OBVZLseReC20aDpKThRCMAwjqgjEAnOkC2EN0_c0aHmZsCYt1sZlosfXLwsOG0flGnsigdfoczoLXvkiWWSA=,"@ThiagoResiste Mimimimimi, vai tomá na tua arruela palhaço.",1.27E+18,gAAAAABj7UmLfpgRRwBOanwrQmsm-aQKETkquLA4wqn4RbiHUtSB1BExUPz4mmtc44QsUXty_9w1o-KGEkO6-kEmf84MaVm48Q==,2022-08-18 09:52:16+00:00,gAAAAABj7UmLGuWYTeo0F5wGjUP_lE5d-C2-9y_sxJ9cAQWGPOE5YMsq7tfi14wkeuJtLnCkQdCc5Fb3hadTzOszQRb9lBn6HRSTAOw9_rqasxrcn81bwUc=,gAAAAABj7UmLiKx3SqKfe46Dk4W9-uDl6lDUQYVBeK2jfsR2w7e3s8gRLVht6MVLnt0lfn8Ka3zUxE6oJRv1M87f3pAE7B-nSQ==,gAAAAABj7UmLMdQV9H2TvSbe2v66Uf6ReVYfHW1fmh7D-V6ToeQbDEwKHpE0_0wRsV9v6XMmUVobU4o22DoCVmWDtckcczuIH2qkNZ1xsYpJgAWmoJE9eGGwOvEFtGVY3aCl3VUjFjzXSw88UwIfjEkxwb8Y0IKSyw==,1,1,1270774020808626176,2022-08-18 06:31:26,2022-08-18 09:31:26,695,3,3,2.986388889,1,2022-08-18 09:30:00,0.85706854,0.0001644195988,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'vicctoria65', 'id': '2800718520'}, {'start': 13, 'end': 25, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmL7ERSm1ovCHjmEY6RPP9EdhnnCEWNNWM44WjQPR3Y7utBFw7UCt5t3hdZJIbIzik2XxbVsxdzLdS6M2QqZpQ3E9ppz-31XQHhLbYIBSyhbmg=,"@vicctoria65 @LulaOficial Estaremos lá, se Deus quiser! #LULAPRESIDENTE",2800718520,gAAAAABj7UmL-yb5OHK_gCwL51jeFe1INKwasvV46EpQ2OGROpmx8wuwTzSUkpwcg4Ay8n_XDYXwOIGOIoviI-qqfV6CM_gTbg==,2022-08-23 05:23:59+00:00,gAAAAABj7UmL6utiniXF4stHmZCbGJe5isyTwiElgZ-WtRIlLFzRaWmjd4rUkfX4aUBR_HxmlcUIxPnyjBUF966Lk3ZywJr4X1DTWG3cHEkEDN4AQIgFVHI=,gAAAAABj7UmLIzf1J9RgjdtMIKccVL7G_4u1hDpWOx2547YniomQ-NN-Mx6MT5aZ-LnYO2hcpOZW5HL78i-mD5WXoBPIe9LL_g==,gAAAAABj7UmLwkvjAqOwqBST2AUYHCPY_nxI1CQuKlr7fywst9bMSq4Rlsx4inrwy3i9DC0TufXmeLyKZQIDUPgyago1jftdXmwDZb6AW8vse-xFBgSeCK_s60lnbLe1yj2ut2Cb-pVWn-NvWMCb7goH0lyYp4QuIsiDnU-WwUD-1jxxj8I_M-I=,2,1,2800718520,2022-08-23 01:01:46,2022-08-23 04:01:46,2,0,3,0.7880555556,1,2022-08-23 03:30:00,0.007730401,0.05,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'depandrecorrea', 'id': '40023454'}]}",gAAAAABj7UmLMfmIpENElotGWTJ8weRrzIRzcihAUSdrIEY3UJhu198RqpR_KUgyCqLIhQxZzCbyL7N8sjTuQiSmnP_abCZgIUSjNoBIsb5j_ffyWYjPnuM=,@depandrecorrea Tmj,40023454,gAAAAABj7UmL-y6nxcMfkJ1m9q-Jtr3kteO-2PNf9IBEFEZfQdUCwII3BRcZXdlS9j47M9igrOu9imaLukX88RM9GxRGO-1gTUTrfYWrF6UXNpZFr4Q-DBo=,2022-08-21 23:01:16+00:00,gAAAAABj7UmLITVCXyZT57Eu2Y-1Q8Fv7914uvN6-0gShm0UTB2LUW-On8KQKzJjHoM-78szYHW5Qg0JpzPuXhEOhU_z5fFjJQ==,gAAAAABj7UmLm-smHBawt5jBTEWfYY1t5pn9e-QZ2TTL8qOueqGtY4LvrTIhglTeeCHZrYNc7ohXLx5ZvjR_o-fgKtQ_YsEClQ==,gAAAAABj7UmLD63IiVvv5_zQlalFhFOz1L9b0EtAiYFzCw4vt6-FAtC0P5JUsCgXsjQxMWJksG7DB8jXggmt1-_a3yiKc44Jf3BrrKf-rKL3uVcDgaHQ5Le6kFSxifyoQNhiRtRMLTSw-IZkCswutSBORoeycmbt7DFr5fHeumplDqaDo0HcaeM=,1,1,40023454,2022-08-21 18:31:19,2022-08-21 21:31:19,1,0,3,0,1,2022-08-21 21:30:00,0.05339318,0.05,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'DelegadoSaraiva', 'id': '1383828241232797697'}]}",gAAAAABj7UmLoeDriDRK6WYjlUCjPg8G_k6GdXzRBBdquaIer4L0LQNjGfqoM2UWyXIksD1Sjx8KOe3EPBp464mDOHA6rzlCQg_MsEUHBzX4LA2g-JNla2g=,"@DelegadoSaraiva Agora sim, Saraiva. Que bacana essa imagem. Sucesso!!",1.38E+18,gAAAAABj7UmLnY0eYTLVS0HmWH6SqshlMTv-z9v0nel984z2yoY1RhqlZmXZU7NULBAHO0xiGIlBp-d24Q89yS3vMVlVGb_bdLJEhI7sTprvuO_p6C_0L-E=,2022-08-17 21:41:14+00:00,gAAAAABj7UmL3PXZcByPbVlKL-G-Db1D_pZEanabqWHHfBY31csAEveJiD8NdKf_hL0qb4-NKs0HiXpmIYRgnPL7No7mDVh4d76NHZ9avsNaD7bQGZUQ3IY=,gAAAAABj7UmLJIpsrQC9RdZG8HHlvDfxSa21PryOKx8jaAHcwPLfXYH5bJoU8QK_eU2LgS2x44jwxgTYdJ9iU1C0MKi8XUyTDA==,gAAAAABj7UmLyXrZ6JFm_FqwNTt79LpmDskgXcKVcfHONi0Cl_--p0DKwypVauw2O7RiWuiUbEbNWyqZGtrD6nGDxpejJF_SRipouzGGwg1f6cqS3TmlTefPs2G2tTEdKq1rLdfaC3EAub5lDSKL-apS8L0HLsvWcg==,1,1,1383828241232797697,2022-08-17 15:56:02,2022-08-17 18:56:02,188,0,3,2.9525,1,2022-08-17 18:30:00,0.002779783,0.001141552511,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'CoronelTadeu', 'id': '907301328988332033'}]}",gAAAAABj7UmLitIQ-ZyOjhCLLb9iLHWTnZTNQaVRYrCimbuJDUrg7BeXTIcePY6WSOgAHx6enE9_EyO5hw1mj1W2yEbULqClxEAOIgDvMK0Qh-ESYznMJFU=,@CoronelTadeu Pau nesses vagabundo,9.07E+17,gAAAAABj7UmLVOrVSmJJ4zpOzN7jKLJM8U8f_W5F_4sN-ussM3_N0jvgycXKrCtCcNTHxnzlQ64NGXnrea2Esri5WWNbIpV8nqjc-RTzyeQVf1Xr3Y2BHw0=,2022-08-16 22:59:05+00:00,gAAAAABj7UmLftJFow0PhdR1T2FxSFm4-fHEK2Txr8P2LChE4MmcN-Ptmx5ULXUlEIFR0otU5_Y1AC49QkCYSgEhcGjP82L2qeI3ZLob4rDDeIOyP9UE1kc=,gAAAAABj7UmL0Ltm_8vCysjjMCFuo8W5W8zOOY2BYSBMMeU3tbdECAOO52yFGT1z9pq211lc27_tvanyTEeFjBxULPStUximOA==,gAAAAABj7UmLU_C3TYfhwuz8IUNwOe3M5I6oyDTqNJGxotYYP_pyTM5HFqEXJ5858CLfIryUD6FQ7XaaKUoJocMhF_XhDc8gx9B5qHVdJP313y_p_hUHP14wZhRWodRLT6bZmfve-AGbIUsWvd4JhfAgvFQ9Zr5NO_3Kuc-WQ8RYtUuKBDn-Ppw=,1,1,907301328988332033,2022-08-16 18:34:08,2022-08-16 21:34:08,53,4,3,2.713055556,1,2022-08-16 21:30:00,0.9641151,0.01515151515,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'soutamires_sp', 'id': '99779295'}]}",gAAAAABj7UmLV3ogJmkDriwOApj90PENzehKEQIlYjXZKikcweDk1O7ZYgxLDM_o42QQepbLDlhN-ZBGhBvqP092aoj9cOMTeA17vbl6NiDK6iz8RkhJ3R4=,"@soutamires_sp Torcendo por ti, SP precisa ser bem representado!",99779295,gAAAAABj7UmL2NSx2xey6FPMyDG27JgUhJ6i0qxTKJmmJgbIaND_G1Pe9xb9r6WJVBcboIh1wfjjw0s_9bgveyNQb53Bhnyvfg==,2022-08-17 00:57:26+00:00,gAAAAABj7UmL3KryrjnZz0lZ4SlE9BmzdddYxnoiDRAowOlhMmhXXZTAZ1RVa-rNLBjphWhdd5ytQqqNYpfjqhRCUsuwoxAJQsn6jOk-b7L6XGfjrvheAeA=,gAAAAABj7UmLQTsV2NZSIB2Rd5TvR-aNiqqmlvbofrloxYK4KlGnCc-92TSqrd2PqVJ7I5wf0q-fxg07UnF5cvvHmU8ZKIzlaQ==,gAAAAABj7UmL9YYwybcc0GBIXq1xhhINM28ga3zQ25VJjvYNPw0vahK9nbdjG0yE5tjVNKP850Kcwe4aXwuvBzfZCwhIn192PJ7CTB7yV7tWFHXbQ1n1dJ7F-DmDI7JnzZstc-82sOU5jKLBSuMeW5qwvHjYnNw94w==,1,1,99779295,2022-08-16 21:40:03,2022-08-17 00:40:03,8,0,3,2.438055556,1,2022-08-17 00:30:00,0.011731231,0.03125,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'Rafael_Zucco', 'id': '43550347'}, {'start': 14, 'end': 25, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",gAAAAABj7UmLF_bAIzDW61Ex5w-aemvicndWD5KDGV7l13vGJYrQFFAWCyyxEGVU8YUIrbcrLy6ig1hH-USXirr-gqWr5QXkw64H2i7l6WeF6FN0aq310jU=,@Rafael_Zucco @rsallesmma São Paulo está fácil votar heim,43550347,gAAAAABj7UmLji9lrXja2sqCj7_1YV5yPtOwWwid-UL7_aTKIxG7B2I6oI-Tf_Gmmuk8aKP4K_0IQQ755ZrlN2Kg-PwGLD55JnYncb4qhCxUBuoFyLs6T4I=,2022-08-17 10:47:16+00:00,gAAAAABj7UmLR6-Hk0mB_gSrnNHVp0MKbkA3ENbzYLAzR-vZqmK-Az5ASoII6q9WrUaxNrgw5fpq0wcaWDtkKSqXVIw3DL9XLaRAdncMUJSBIpDXT1mtBLI=,gAAAAABj7UmLok9F_GG5P0mqZVBmtSNE_BY2VlC1O-NLC4C4WNT9FH_awxgiPqEnbu_yvVP-v4sKdkoAFmojiweQWBUxGs25aw==,gAAAAABj7UmLZDRN3mwkmXfjYa7tIF5ZgwTCZC5oDN1cuQ9y4FPWJ-oX0s1P3o4n75xiiIoCmmP8JzkzakicsqVVD81eCHljbPy9NjA1AxJFVDKk7PVidKsxTUfiGq82pYMu7r-dtPC3a_pWTq3f2GFm8W5OOVgNEs6a9uU0vwC6m2QSCgHH5gI=,2,1,43550347,2022-08-17 06:34:14,2022-08-17 09:34:14,1,0,3,0,1,2022-08-17 09:30:00,0.036914438,0.05,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'MottaTarcisio', 'id': '799260530'}]}",gAAAAABj7UmLGUzhpMCFyNwYZchrt8wsz8rvIB2WJwjARTwdn7DfK2UNRff0otFv7_f7q0Yn3tNo2bdw6xPncXg6d0oK5hzAm3GkDO1ZD57hWoz5xqRBpQc=,@MottaTarcisio Parabéns bancada de safados !!,799260530,gAAAAABj7UmLj6UrJyaKf8AAXo_3Ymsmn3Bq6q3TRFci4UBklp1NT8aWJReDtmm0Nv6nUKj_EvjDQXtDjHICw--Z14HT6R41Cw==,2022-08-19 01:45:56+00:00,gAAAAABj7UmLj4E1yCRTQkZjp47n21i3GK5XVX7ihDV4SH8xAyzwj6wNyUOaFMDjje3yjlxzy95gRjivmNixbzdGEyO0Ocv3OQ==,gAAAAABj7UmLs4tzM_m_XQbfAORP7_x2TgHlH0qbIlULmDRZyNvkuxeh8LeYxxDYVwkiWEqp7PIl2KDCIwwsj_snAz-TFFK8Ew==,gAAAAABj7UmLxNeKUABNB10_jZYDDeyp5BOx3NFOr2ZGYX24gPB3n7HC4ozaptYz6SnYZJjFJRzUZWzVpeaATRV1LxF_Hm3xzbqrjUo_cPvk4jfX5Oe6gWTdRIbpUpHsudtNqAeiCU6frwFg1SoYuF6nCKAxA0GflPCFHS3xGp1KPBaUHNNErGM=,1,1,799260530,2022-08-18 22:12:27,2022-08-19 01:12:27,148,0,3,2.831388889,1,2022-08-19 00:30:00,0.844323,0.002941176471,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'WilliamJacob', 'id': '50313495'}]}",gAAAAABj7UmLiabFB94Y0ycKi241oGcs0P9ZtoXU9HPGYr9kf0mu12Fo4yIWa9s_AFunW8bzlq-FJUJenZq2n05rgzEoorjpP4dZPXigSfEPlQoEeWMGCyk=,@WilliamJacob 😴💤 https://t.co/lB1cDI3MMb,50313495,gAAAAABj7UmLyMD5DKCTN5O0nYnCS81i8c33g0Jqx23ra9DrvB1uP_Hke0RexkP_Wn5jweb6ePuCKHnLNCKbbhF1upwunGYdcQ==,2022-08-22 19:03:33+00:00,gAAAAABj7UmLgfVAhqog1Qyw2faVqmRk7b-gR3Let__vzSqtuftUsgVkETGfptIeAlMPciG4VoGdkHFGZ6zPViI0GSasUTYERhtnt4x2KkAhnUv1OvBlO9o=,gAAAAABj7UmLBPpnmPkeqrEa3TqRW7yrmcuCS38rpyPL8Je_xOscoYprhx3pOcttbDfGkLkQunA2TMfo1-AUnDT-x-Dz4g254g==,gAAAAABj7UmLZ2hD3cueO3Oy9H5HqIeS3ecpXbe0ix9n91ApZ0TX_ns1HY3alabJA50MR8dL4534QbaWJ5tid0ZtLsCExm5qPLRhNDUF2OpNWd4vNENZXbacEX9PjgHbsdg2WQVMLe37nx_-tLZCFRnrhUZOs44xzw==,1,1,50313495,2022-08-22 13:05:46,2022-08-22 16:05:46,16,0,3,2.501111111,1,2022-08-22 15:30:00,0.007900528,0.008064516129,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'SamLimaContador', 'id': '57686831'}, {'start': 17, 'end': 30, 'username': 'DuquesaDetax', 'id': '70210431'}]}",gAAAAABj7UmLG98EgS8E33AjcOo4Y52HKA1nbm1RjwKKM99w1D3hlrRjzHu5iYB8gGn3n6Vd7cI2eO2amclzSPf7aRPhrWxVuNi9LvT-VCTV5JPOZkebyR4=,@SamLimaContador @DuquesaDetax Pq a gente cobra imposto???,57686831,gAAAAABj7UmLtYDFSNvJVTk6OVFfhDRVk0r8cFyg5G3EnbRIYn2rKyqy0HAm6_eFmAoww2BRSDuD8Wnq8gzUyBJC8sZybLNzvA==,2022-08-21 02:24:41+00:00,gAAAAABj7UmLdDOCigdAJPRap0fK4OaABOYJ__M7qisOOCGtR8vCtjMzVS1o8nPTCXr0DZep-Ny6cs6MSQEWZQAy-aFJiODLRQ==,gAAAAABj7UmLjh8r5ex-otDN5P_NJJWQwmvH7AniiGjfduIGetc3BSlDup_ea_qZqM51sw_xORgyRh-snFqojTOcB-0whqvphQ==,gAAAAABj7UmLRAAMJdlOxpgUin_VMbijF2nYDVFx-6MjURT301uDTpaFrppX0bqhVfJLrqqJe8GKRsjEu0Y2QokYCyVeHNB2vVqe4V4JLsKaEzjs5KK-I5MbDwlzEqA8WD0yaCwmyCUpXK3xr0hH0IJFVEi9TZTAjQ==,2,1,57686831,2022-08-20 21:47:07,2022-08-21 00:47:07,2,0,3,0.1872222222,1,2022-08-21 00:30:00,0.022036092,0.04761904762,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'ChicaoBulhoes', 'id': '905260859651481600'}]}",gAAAAABj7UmLiUCC1J6mpRBQNFqoFkjY7hk6jUKo6N1dBlnJZPcsxxBSFqrFUSVCNf2AVOlhMnSSjJ0yl_gSorjnn8gV5zntr-cciy0tI8GB0-cleJCE8l4=,"@ChicaoBulhoes CREEPY $CRC FAIRLAUNCH
Invest in this super cool product and receive many times the value right away
✅KYC&amp;AUDIT
✅TRANSPARENT
✅TRUSTWORTHY
✅Lauchpad
✅Lock LP for 12 months
✅Low Supply 10M
✅Low tax:2%
✅Time:12:00UTC 18thAUG
https://t.co/1avA5lnTv4
https://t.co/7be4RnDrM9",905260859651481600,gAAAAABj7UmLSzYp9wlET84f5K2O4ni4uGFLkcLBbsaMJ0ncZiy6iJSLJrVZtPRMlSGwObvZVtL8bA8R_4vNMX21kuA56cHI6ePvQ0mgZ2-IORFpV28qYl4=,2022-08-17 14:18:11+00:00,gAAAAABj7UmLthLQ6ScbvVZBpIPfp9r20-eK9XGrMeP5vbC8DC-NNzuyGuEPWCZimhishZTTck8Ea_tGOCTjTZ2ADy8lOz3ZOQ==,gAAAAABj7UmL3sTm3KjMfdah1oGZWA8MgJCPsVrOPMQ46mnkrDwaeDS2B-bWFRElsTt1l3G75yEvi9WXqTiSEPgMTTXuctxAng==,gAAAAABj7UmLXoswZfC7tW05LvPB8OKcSyxVrI7VRY6ccoQIzOK6FbD76A3aWu_e5PwTZkBxVgQ1qlRtbt3uJHwBtv1UVnj186nLFZgbcqp4ViBpBxgJPY4cX8fQYcsnD9u_j2AdGuEYQ1wHNZXN7v3fG288y7nfqitdpjL7N9c1QRlniwQ4mwI=,1,1,905260859651481600,2022-08-17 09:46:55,2022-08-17 12:46:55,1,0,3,0,1,2022-08-17 12:30:00,0.052151438,0.05,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'delmartharocha', 'id': '2312487756'}, {'start': 16, 'end': 26, 'username': 'cirogomes', 'id': '33374761'}, {'start': 27, 'end': 43, 'username': 'AnaPaulaMatosBA', 'id': '1357041737093505025'}]}",gAAAAABj7UmLVbuP9xtzuH57svmyfM2gdaHe7nCwakLFGX-YXVHToY5mVr3VReds7xQroSiZqL3uywIbXvdxZE6OFlxEQq-TVi66U0CTy2OmseQi0kEoqMw=,"@delmartharocha @cirogomes @AnaPaulaMatosBA Se apertar cabe tudo numa kombi, com os repórteres e tudo",2312487756,gAAAAABj7UmLkltAMpO1MQsMbkaLCgUXdjFYdhrLpwIWqzAi7c5IhoPW-6zkV3QNc4BRxqX2QqVp_UkTw9m6DrXvWb_5vc7HRg==,2022-08-20 12:57:46+00:00,gAAAAABj7UmLcrP0j7NERGokdujh1j3XvEHxOs9qHJ198Nr-zJQ0v2Yf6hMuusKMYVVAJiuWmb0Vfya43SG6oTslFJJ-P7iCLQ==,gAAAAABj7UmL5P17uNxlW-s7_7CEME7xiyyR53DetjhuNZV4JT8nr1qbmFIZ7rWB2Nvx4-ehAEqRDiRNS3uf6819cYrNEfrFrA==,gAAAAABj7UmL3OhWfa9juJUiMPuTIID7tUq2oE5v2AFuqZKVSAncrSQ57pTyLIYu4c4b_sciV5DDXOs4G3EL53bMGWCiOS1dMUWtnjPgjRYaLxSiJ0RVv3E0xKNJSlY_WPDQ8lUpTsMK7MNg5jnFtcglhQjpxaQndQ==,3,1,2312487756,2022-08-20 09:37:49,2022-08-20 12:37:49,27,0,3,2.658611111,1,2022-08-20 12:30:00,0.026291946,0.01923076923,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 39, 'end': 53, 'username': 'bellagoncalvs', 'id': '469918968'}]}",gAAAAABj7UmLI0TAis9cEUYxcr2Vm6ayCqBO9neYz03g1Y_QK2EJhrn7_QIZ_DDOhbzSMmrRmehexDk519YbJnucxZpURn3L7VhZJbKJ2Xy__5emv4K1P8c=,"#BrasilDaEsperanca 
#LulaNo1ºTurno 

E @bellagoncalvs para DEPUTADA ESTADUAL.

ALÔ MEU POVO DE MINAS GERAIS!! https://t.co/ipR3HoMrZy",,gAAAAABj7UmLwL3G7TXLqxreA4Gbqw-IRrF0rgBH3OzSgHNHJs5GkZMh6qJ-Xvb305hkiRPuAcpaqImVV2YLygKuUaKW1iXq5A==,2022-08-16 20:37:11+00:00,gAAAAABj7UmLlqSNFDoNRz_pE09VR8O7Vs8zQI5VP23mY5fQySGpskiQEZdZJhXNdYUuFxGiv7AX2grEa2Qh1whsAK-BxH68jtGaAvpdb0dhw6qbnRS-dYfLG4HefIRSR7RvRwRCWTfzhM5mdAp8-io0Eo6xJ1mD_uLQ-yO0wZQJ1rRore7mLPAq97IIUR2ub1kWzW7tpIj2,gAAAAABj7UmLU-BjCVtWMWSyjnklJq3MEu1ajcdHTQ80nBn7hgMSqSLCY6kYzAV6NpbNfdTgAwl-cR4Nt_9qUAeKbNAlsxBD-w==,gAAAAABj7UmLnvXQUV8hRozidsSInUpcAcwo05RLFgRIItPgjQVBM1c19jlPgH3e9wgjsHua4FatJq5cO17L2qjmzoQHLjVqEsnaxaEuSXuHliYZEoIKA2rJooqVDU151nnm2QhGJXxC7OtsVCS1BDXQP-um9_uoTQ==,1,0,469918968,2022-08-16 15:35:16,2022-08-16 18:35:16,8,0,3,1.962777778,1,2022-08-16 18:30:00,0.0031507635,0.01923076923,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}]}",gAAAAABj7UmLkfxBKo5RuJfgZbztB74By_BLRnfhFqQm3mU9MFuQ_zSro7yhnGAKiMISDGwRWs_1OiBlf7tbN0lyKDphsSzhl_Te0oSa1qde_mO0PXCmIUo=,@samiabomfim Ladainha mais nojenta essa tua,27703690,gAAAAABj7UmLexPhhkcCDigheDEV-8kW3pjSXB_7aB-oBmUtlNNDI23QRRThdLlVDQLqMA2AdyjZHGw5Zn7d1HboCXTOKHkgUbraOjjTWGnitoOz_o9vzU8=,2022-08-23 00:48:56+00:00,gAAAAABj7UmLp3Ls3nGz-nY3wmAVSom1FPSNKYHeSrbZYW4sKq4AyfLuQYAdbdbvOGF0ZNPp0gQ9dGdG_GwruxYqTdoUDDIkd7lQSihamcYAmadNk0qJmqjhc6KcG9uEJA-y7Gm0UIWi,gAAAAABj7UmLYKPnKLnwXRkzAEafNqRtpjUfzs0hfc48_I6HmT3UDEJV-GN-CH61HYZzfE3WxSM9oSEWKgUG8kESR0OEBd0nbA==,gAAAAABj7UmLWOsRVTZeKhlwUGKjOTPwxTmqf-JuP1In3rWKfS168a4CdY7cRaz7esuPfFNGynq20f7s879NcAHocKqJ6wCgyNxFKtLQzXKtFYUBzGvPMwdEW5PCJoPJRbRPKewoVJiiXVRCYca-27ZvvjNhq1dAlGzCsuQ7yJXcLeVzVO6WIJ4=,1,1,27703690,2022-08-22 18:52:54,2022-08-22 21:52:54,841,0,3,0.5527777778,5.427135678,2022-08-22 21:30:00,0.8836238,0.0002329916123,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
