id,created_at,text,tweet_url,direct_reply,batch_user,hate_score,target_prob,violento_A01,cand_objeto_A01,racista_A01,machista_A01,lgbtfobico_A01,violento_A02,cand_objeto_A02,racista_A02,machista_A02,lgbtfobico_A02,violento_A03,cand_objeto_A03,racista_A03,machista_A03,lgbtfobico_A03,violento_A13,cand_objeto_A13,racista_A13,machista_A13,lgbtfobico_A13,violento_A04,cand_objeto_A04,racista_A04,machista_A04,lgbtfobico_A04,violento_A05,cand_objeto_A05,racista_A05,machista_A05,lgbtfobico_A05,violento_A06,cand_objeto_A06,racista_A06,machista_A06,lgbtfobico_A06,violento_A07,cand_objeto_A07,racista_A07,machista_A07,lgbtfobico_A07,violento_A08,cand_objeto_A08,racista_A08,machista_A08,lgbtfobico_A08,violento_A09,cand_objeto_A09,racista_A09,machista_A09,lgbtfobico_A09,violento_A10,cand_objeto_A10,racista_A10,machista_A10,lgbtfobico_A10,violento_A11,cand_objeto_A11,racista_A11,machista_A11,lgbtfobico_A11,violento_A12,cand_objeto_A12,racista_A12,machista_A12,lgbtfobico_A12,violento_final,n_violento,cand_objeto_final,n_cand_objeto,racista_final,n_racista,machista_final,n_machista,lgbtfobico_final,n_lgbtfobico,controle,lgbts,mulheres,pessoas_negras,n_grupos,filename
gAAAAABj7o7Tm8EIy-1jlgJP87oGQiuDqaYCAfFB4kjKC4JyQgKQy5uDEcpS1wHL-bI28gGHTMpY5Hgc9dCFPIVhbIZcDRWTKkQQ4yaJ-7c6LPBoveXX35A=,2022-08-23 09:48:28-03:00,"@NiltoTatto Sei sim, mas procure também sobre o seu malvado favorito!!! Mulher de grelo duro!!! Tem que bater na mulher fora de casa..  ou esqueceu?????",gAAAAABj7o7T1FvyaJ3PFnQXwmaor27AJO4BYCA_MS-qrafPIFuR3k7y9P5GS5NjTT7UE9qneVaHii7ebA-96y1hECXhbaGbbuX0h2N3Ob0GWWZy96fqrQPlDzkkvDvWGJTSe-dFHZDHbwmc8x9ldybJeQMwYiRsx4sSIgjmtWhTykzCp5W8USY=,1,2674564802,0.34196672,0.9999952860500776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TN8Ns5-FhRNQT8-gKRbzNi5mW9xLx3hVw_9SeE-Sb74HJv9Bl3W436pralCTSJbraNWz31tfBE7Iyn-r_fhPUDwEnQAfBb0j5Gfc44MQJCn4=,2022-08-23 11:17:47-03:00,"@marcofeliciano Tu não dorme nunca, tu vai pro inferno malandro.",gAAAAABj7o7TVr-s-1YkB0Fj7ZKriONLRbs71w9m3MxmqU0Gp3bWtuaRW_AFUtfxl7HrGiDJR7-CIYHvCqMKbaUmME7ivfGmQUE8-23EeGOvhuFPCVNaj-sXZeH5rAqdVlv7tvmm2wW6T9_gBh1OePEX1bXHokNfOgGaK2leNp1ACl_QKGWJ8MY=,1,35805725,0.6863103,0.99999695812273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TYu8WuHuyIzN2jtwYc58jx65OLcz8taXoYwMVq9KXQQVyZmtT3HRGiox7gDUeJkHTfJMvtLpSYWAREvD9JC4A68txSOvrRnxDNLFjt_Yrn7Y=,2022-08-23 12:47:35-03:00,@djalmaneryneto Coisa de donzelo,gAAAAABj7o7TSb4mHCy2ffGgPXgzefuU0NUEh5LCRji05CCBQ06GpbWmWt6Nsmo-ygJ5PyypUamGsKp5q1_wwYMJEGo2VL4SXQ375icxZWmNAGUgtJmwfRJRcJ75WpfD5lnJDMauGcNkG9FXQWz_QOPPJ080WlNBO7dgMcBAtEogJQmmgn0fS-g=,1,732299122242359296,0.5207557,0.3510653063365376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TIPw5x-nRb6DVUkxysOexU6GQsSncDUBYH87SgZoB4gcWIpDuXEc383E23au1JfhrUgWBxM-6-hc0VwankkWGxuFEG4H2lB4dhtASq8HRloo=,2022-08-23 12:40:31-03:00,"@djalmaneryneto Bozolixos são td machão em bando ,qd vão preso ,chora ,escreve carta para mãe kkkkk são piadas",gAAAAABj7o7T7a6d_aKwtyBeiwCskAEBBjzO0kUwubOiS64KSXMhWo6_AJXCsWE-j_OTOi7eX4xK2L5TBFECPN7JpU4S21GeGaj6DG3jzk-j5uEeX-6E2EGtuTdxFQrPJWX5GDVXzdeKSRAQ55GvEkr-Poj6oy-gXKWd5vnCHt5S9NqPDKhyT-c=,1,732299122242359296,0.92786115,0.3282548251090862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T2MA5WdJW0no94CApSZva4CL0U8R9x8bEn1jtJMwNp3LvYzqhqk4LDeO8ITL9P4zEKJ66kVlLp-r-wQaClPcLoD_u6QMR77wuaCcxE70s1ms=,2022-08-23 12:34:23-03:00,@djalmaneryneto Coloca pra correr essa corja nojenta de milicianos 👏👏👏👏,gAAAAABj7o7TGBZrtlbEFU-iazthl9vGDBwyYltjgnoR0i9l2RMD8qEya0ATzzLcyRTLObWYUvZAQjNn7V0G5VL_yGpr0ksRGkFyqp4RAJX-v_wrr6-vHcyTkcCA32wuZ0TO_tFp2wenJ1bMwKumLeGpiXPLrmnL9g==,1,732299122242359296,0.82213575,0.8926505373562094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TAcB4TOk2tp8pIdlpOWPtLZBIYon-w2fYEBQdt3dL4JZKdnfwHMp9RX-YbUdX9d280jHwsgvdgAATTayBVA4Y8qRnfzRY-j2zfrpv3zEgf3o=,2022-08-23 12:07:35-03:00,"@djalmaneryneto Vai, trouxa...",gAAAAABj7o7TdgzXa2o4PRSb7w_rRD8VRdFjgbZx3dlsLCB_oaLuY9OqlDaR-XCEswK_PApUiomy8HGSmhLAV6aZ3xvWVuddWK2OAw0uxHZ6NJGkKrnwuSjwDEb1GHwojIRfaq52s-js1fA9e98ETgd1z65OCVZHb_kAlpscwdLflSLqUBsd4RE=,1,732299122242359296,0.61882204,0.5833454399049436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tvo2J5Ti91dMg_0jrrB2-nIouPlraiy_AOl03ZjTrl08vYpAf4CxffJVCW8GAYSJ8dXzYEkU2krySb5qz_5y-092Lju6vTANODwbROXQ-Bsg=,2022-08-23 11:26:07-03:00,@djalmaneryneto Enquadro kkkkkkkkkkk tomou foi um calor do segurança kkkkkkkkkkkkkkkkk,gAAAAABj7o7TekRoqtGdBn5BkhBr-5oEUaVEKO7xfA-XALDDDiDPvih2reCJ08nfATLRiqs3IuA5glyMWVWTqLyuU1Fslt4DyyODmKnmTlvZEwwy-zhAsgG02yEFomCjoLPp3vbMIa7rEzUINN4zx_tNNwuCI693gQ==,1,732299122242359296,0.39662105,8.839250928910091e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T2DZDxc3CDQxg0cQXvElEofnw5EcwzmD6TacY-0Z2JrDLK4EL3CzhIbGcYcZQE8tpJAlTCyEowEbANjdexBsaik2gpld1x5uoh3lQM4Z0bk4=,2022-08-23 11:03:30-03:00,"@djalmaneryneto Só fala grosso andando com meia dúzia de troglodita junto. Surra desse verme ta muito atrasada. Um dia a conta chega, e eu torço pra que seja na madeirada.",gAAAAABj7o7T7qRt_xnnj9jBYmnw54cYJDl-4wpf4e3MSxWCdNGLRED3QL30qY0Hk6DOgMy7YkwfG8HniMPvAB804xoOytHyzGrAw6Y7d1VTAx59VZt2RGEIxhByzO0ZbwFtYRe-pT08Fh21CgWKhE66_mLkEygcQzx26jtQQV5Ko524UArq14s=,1,732299122242359296,0.7089381,0.2912527834860529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TBND8SDAX7i2arLpWAQT7qjlU3P7K_D7P29MYgGZZGXWhQ4lAetYdDfjtqUoNeGp8TBGy6WVd_rd_sDglnw3nK83zoclng8A-O3yzdF1MjvA=,2022-08-23 15:49:40-03:00,"@BennyBriolly Você tem direito, isto é Constitucional, o Estado por direito tem que reforçar sua segurança. @BennyBriolly",gAAAAABj7o7TPOm9adHQBpnrxK3_-SUsVAuhc9G062NciGENMDbiInfGc-S624c5rG9nrh42zB-JIgs2Pp8SdstQsb4KPPuT6_TccHq3MMUupsBasra4KykidISrOKhZetOYOkC_qyE9WCnSoalPtjhC_x5cRGUrtIYz4sq7yoONjHaWnlBItiw=,1,1084272914202091520,0.006214704,0.9618992384773996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T7FKLMpBHSCaQ1eOttl39SX4OPzpfl_8fOPNzqUwQr0mRMstthT0B_ywLtY58IrsQF2XKujZAJI2kDv2JvrC5ItHzphyO3gcKXAHkgThcc8A=,2022-08-23 13:46:37-03:00,@BennyBriolly Todo esquerdinha é perseguido........ Impressionante o padrão......kkkkkk,gAAAAABj7o7T42J3oizUA3RMjoK_9oNihwyl3DVCj-b7JNCjDPCSBYrH1Qf9omsAXE-42uGhZ9pmkMWNzQokT9g7cCG3W48KN7uc1Lm1BhlnSZfcEccQDV6qlDXhU7Jdd2cPMN80UQiusfwNE6WwMMLHZH6YMCEpb-cTB48njZ8Gg1jVV2Jm3Qs=,1,1084272914202091520,0.38105005,0.966014843298187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T5jmaXmB0rJ3xs9eiva4aOL435bDVZICiNn0fDvkrNqN8AsI-K2ST99WhcNKvRu7GaJzzjEYH-1F1nDyhj9zzcWxBDuKvuWQ2xrj0-Jarc64=,2022-08-23 13:17:27-03:00,"São Paulo ganhou uma candidatura feminista de peso, @bfeministapsol! Com 5 mulheres pretas juntas não há tucanistão que faça sucesso! Por um Estado de SP feminista e antirrascista VOTA PAULA DA BANCADA FEMINISTA 5️⃣0️⃣0️⃣0️⃣0️⃣ https://t.co/vziOM82HVY",gAAAAABj7o7Tu8zmF1WbIzahMSBEYAqNmEFkodgrFUTyET8b44s6Vv4NcJCAz1NlM245yla7ekJCDRmX0AkpEADHax8HtpitcNS5Tbb3yhtzizVve1WmmZKF9vHCO-G-k-drvnDusqxtqMZ2fxLzNk4n-g9-gs7mUg==,0,1329213002051149824,0.3445142,0.99999888617972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,2,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TrneLdeoCHsO_XAmQwDpQEPnXTe6_vpfBW_WlYtEz3HEi9Pl-S8YFeoV5Xcxih0p4u63MYdTUprIOEVqS6m6JOS-l4hoR-VRBNu9gv-oRS8I=,2022-08-23 14:31:16-03:00,"@DaianeMels @tarcisiogdf E para o Rio de Janeiro tem algum indicado fofa, ou o carioca Tracisio não gosta do povinho do Rio de Janeiro, que foi a terra que o viu nascer.",gAAAAABj7o7TbAybFSuLc_JQcar4NVtdn34fjFJp3jDnbnRSaa3YvNBwzbL0J0oCbYjRb7wu0EGYHVo4HTNvyjqDLr-pgbnoey4ogdL92QD9uAjM0oQMFva02wmpoc4tVX3JQZQWhAmMcUwe2_GN-gDqtaLeqPThSw==,1,1371853317844914189,0.20280495,0.9999851735896698,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T4DnMBJJEdeZlEdmSzGRdpptKbBLYxcPJW5kfabkd5m0v1admDBOPB4GdNGcBILClT1RDGfrqAMQNvXInw5NR4BW7s2yGZ5mqisIgfIKXWlg=,2022-08-23 12:51:58-03:00,@DaianeMels Fera bravissima,gAAAAABj7o7TWhoXhIHBThv8d1hz6lbbLNsMYygHtToA73TeWGA-1Ff11m-7lqEziRQp_TC1aMmvlsUjzVecIRK-CV_cvCWRFI4FtL4lbmGMHN5HAuXCIbI7PsYjE8i8dQQA9qrUCoBMfnaBegJDOuq6dfk7TR8KeRQOeyzUs6qZ0uXnlbfZ0nM=,1,1371853317844914189,0.33422676,0.682409625911611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tla8kpTpLwgi4vQQiwGn-OKTU3I5HWSw34qkZqFPjjvkcBcr-UKglLsV9V8JFFMjy845t8hAD9StQxzK3jDS98VMBjyBac8xIN7aSj_KzdA8=,2022-08-23 16:29:21-03:00,@Biakicis Ah vá se fuder,gAAAAABj7o7T2xlE9s-TKDk90kfKC68W6gu332gn-EComxSodVb677yTTSjwCPNVM2W_HJZ7C7wY2k1BAYI6jK3Ndsz4tjGouEDQBUbzfPNYkoc-81hf1XhY8eCj_uJiMhO7N1XWnTk8iU9BNYqW36yA9yAPs5u6hiLp7mZwLv-C0WePscNqxBk=,1,357030742,0.94718504,0.9983657874621475,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tjr9MMQ-lih3esib0uvns8hVoHLRgeEFhR4BT5mkgyXFn0ik7o8SqupgMZ3trICZUHX9_uDWGx7KcVIYR5r8R39mN4Z0IMfBlh7sls42CSkE=,2022-08-23 15:52:59-03:00,"@guimaraes13PT Ele vai mandar a PF buscar o dinheiro que está na cueca, seu safado!",gAAAAABj7o7TuXUpl7Va60htZZqC3UxTVxWiMCh15cY5bpvFUfYTmoLhDgHZO-Jtesi1mK7avpKe0NQT0wBZtVUA0sLpRC2OAs1CZ4KABZHYr7hx-G-9lZfm-uJydOgnGdbJVyB2FgwDHYtfhO3Hl2IKRZ3wpE6GeH_Rj58SvST3HS4KgPHdJ3c=,1,49696756,0.8075948,0.998417970728612,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TThaobVUUeiaKPi524g6oFisJyGSiAngeDBB2vqGzQZwfet5oWv7aTFF-bIMtsMbYBmbG4NFuaUTNfhqowmkQ7QoPMWq2ycmJyo2kl77SXEE=,2022-08-23 16:06:48-03:00,@thigagliasso @thigagliasso vixe esse canalha é candidato ? Esses pilantras gostam de fazer baderna nas redes sociais e se candidatarem nestes partidos de canalhas para conseguirem uma mamata… safados.,gAAAAABj7o7THEOPcLylWOlJqp7mg6fY44b3G1FJm4LrBr9KsAGDGoiKG2MjN1MreE_CKUfPcbIBfIB5Msod7-6C5PU8HDAzuTgu3jFz9psl58gXCoaqb36IHYJ6d17cBWv3PtBC07m-KICmvZ50cgqiSzl1RAlaGJJ3pyWxP4l07KVzH6pU5MQ=,1,52297557,0.80444705,0.4864513838094111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TlpSR_5PtbFPlIut7JsLBKoBEHWYBlRgHHYFiTrzU0tdOuXE6KYfbO9xoeI6LdZ_MTNkk4UQZmAiQUJAFrLG-J17S58NwjrsKwEfx7rpoEm4=,2022-08-23 16:54:52-03:00,@celamericosp dois merdas,gAAAAABj7o7Txll8u1heVWNu9Hlwh4OMEc__LCsrjKoZDq-bPRrNXAcLojidqgScG2j7tGlcBNLgium4A803EqKqukAA894d0gJXT2LyVkZ5zGTOQJLYb-xrltia7oLRpZtjmMMunYmz7lpubV7TJwiZI_EC6_tuWz0hXWzr2g77xK9OqPd-VrA=,1,67978929,0.6885996,0.7075318794743797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TOydOsX_bxRbQ_m5Mx37YfohdtYvLNOZ2BjMxf3IJsN8KyMRsPJwa6CeQnk2yPmescjjfnJwCYsPD7AaID7CswA3n_rLqnLc6zIV_4O-OQUo=,2022-08-23 18:04:31-03:00,@djalmaneryneto Está  drogado vagabundo.,gAAAAABj7o7TMrryyHFE2kDhIJVyWLe-t3M1bJ9M3oDm9YkxoJeuFtTorl5eD0p_LPQEdnVVByWNvn5gK-b0sFMYZAomF5HPDGY8f6hcHQe0jSdiWd-BG3a24J147h1aKMgeVyozIRtoqZoeK4xT51iIJ8W4lb26gQ==,1,732299122242359296,0.9337146,0.2489232569257959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Trjm2KYbb7lsDCct_LC5HKMbDV0t8ZIVZ3b8bEtyml1o9UfbgSahMBEOWXChwF8Py5wE8jWpiyvwNXNbybxSm4idzavTY6DU_agE-dsYzPss=,2022-08-23 16:43:55-03:00,@djalmaneryneto Chama o cara de desocupado de novo fiii,gAAAAABj7o7TpWNoCSgun59TRQ4q9eRY1dxRoXT2bFci2bJHopsVUisY8WVlRwqfn29bbud9FlynWTioCEsYVeYwkRpfaEyC6KUQ1-wK8nFbdlGRFvZniUId47FMn1ASYtXEPeHltlL0uO0KoeifaZ7PwcT7eJfvCg==,1,732299122242359296,0.77231854,0.0573735400276463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T63m9R1sdW0AtUFJATf9jNSkghZ_PCW4r6k34hxD-5r_Eg1H9TTY67UY1aNPQVc_dHiWVBhsAZA5_TKeVduC_24EiJmfF3Hjdx3sIgWf4Oh8=,2022-08-23 16:23:15-03:00,@djalmaneryneto Kkkkkkk cagou nas calças em bunda mole !!!!!,gAAAAABj7o7T-qLwO7mFjIjKbFY_i9n6OZeIDh8v--LtHlSKFsF2_oLc80mzlwzXa9Vsv6gCaifx-VZ0Rm-554EwAXz8Rar3FIzFWl2MO7WY_mxjNJ4NixDNx3LVjdb9DXfTZTfObYEvfAAmt29bPUN66eCeZSJ5lw==,1,732299122242359296,0.8847841,0.9479934831309672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TxfH_DTGvler7hnaIkX5qRAgESPHVYWpxW44G2Xx107fNItgjiY2io6oGFADBMkOnAtyqucqN_5oiS1eypb2ctRua-K4aRlFC7jw2FCjuMtE=,2022-08-23 21:38:09-03:00,"@joicehasselmann traíra, Quando chutarem teu traseiro lá do congresso vou voltar aqui pra rir da sua cara.",gAAAAABj7o7TMslA2vpEHEAQAJkKiWfmPrz02rTICn1B7eimBJxBiCf9SeG0DGBvzb9rGWVsMWz8bh5DgQuLBeAQ45yWoVg18kalwNQhXRBvyb0T6n8C9Nn1hEltXiGGgzh46qqUVEqZbAMxVu088SuOvIyq3vb3cQ==,1,116519514,0.7819739,0.9999318088107588,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,1.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TnmO-RiiuSg9aDJTguUkznwzmp7B7_GeaDAuwvqzOoDvX5HgW98RNkZw-p6K2tU4zPaMlJc5PDT32zUcgIFqGd9psCBVoem_hvK3_liL1EMk=,2022-08-23 19:55:26-03:00,"@deltanmd Deltan que merda e está que tu disse que bota no Bostonaro.
Tô fora.",gAAAAABj7o7T3HGK-3kV72Pl7gkJHRapfd0iGPKzWMAXunhN4ypS6MaTRbiEoknjOfs23uGZ0O6yxAzNNpKClxcsArbgnlbnABjiGkW11zJe2GMv12sszM2IT2HFo5ZjNsUdmxG9VnhbD0znOVs4sec_pDpbatyuAA==,1,2296138146,0.48687872,0.9991732679714116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TbF0JvK-n_6PvoA5PbYpE_4LE0nKE8KVpXfWLJRD3tViYuJjcfelUSuSZG1K3bdb0Dw0eIUt0VyutDMjqmox5HzkR7nZNbh3KuxhcLm4shwY=,2022-08-23 20:09:34-03:00,@silvianagata Rica Perrone é um idiota,gAAAAABj7o7TunBkovCwtuUkWvsNgDICKBsRd3gL0ke6Rc2fpJgGqveUIzAbqLPJUo-4onJsp8glEjLD2fv2wpICPycziHHwdPMG8-IYgzMbNYe71SmiBE16jlKJU6WitkjCSDgPa8J5IIaZDn0W_MiGJTkWNi7lgg==,1,53882688,0.52800435,0.96621986201682,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TuUUcYjckMMM_44NMPzOG6fybS4OjivbKIrlHWmINDxHnXtMH5ooWMleVm0GQkkUV99OwxFab_j0hjHZU3O1Gwnunn33JR_VMHxwTojTY9aA=,2022-08-23 19:59:15-03:00,@monicafraga Ela e  o Humcerto Bosta,gAAAAABj7o7TJSdKtbYP_B_2RWqMwlRvwbdpegIoS3SW65X5JRo0l6N4vjwBiGPVTa51cLggcuDjdRe1etgfFz9plzwRJgERdE6AyCCOwg5FyRmAQ4PMRDae4676hDXepbY-rHeGimGT0IwYB3Oy7y5-gME8fSX7pg==,1,70207244,0.8751872,0.4564796127172768,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tm2KH_XpwswZOgCf6q8p4xH-IWj6B8LdgaB6wEyUap16mg-zj-lyDKyL0ivaJ7JMsmb18K5mN6pyk4AYFb00iOydV9dGuK1joKSTixdUx7OQ=,2022-08-23 22:44:45-03:00,@DaianeMels @lelispatricia Cala a boca aí namoral,gAAAAABj7o7T1QmW5dvOajsO1FITBE_xjs1byKZQ0tC_D-StMQBZAjf8RxMV7hgvnCRJ4xLqXNtrypp9-6aqKy2_rFfuuWNMNa_d9Km2dzQi16BooIqQNGUzcjnDIfE5DOljTM9Y3ndpqBs3WvafLNHiPRWXn7wItd-UWQxJoaFbIS6AxCZHTTM=,1,1371853317844914189,0.39375985,0.9997586140986198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
