id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,filename
gAAAAABj7UmK54yJKbvYRU9ItnTiaCungrYDOaKL31EaSm_7H_NZ4uNT3nOFOw-wEQzDW32hsNGwDKEL6Ltz047cvpxHAANJ40lDS7UfEUcN2PXPXzh4QOE=,2022-08-15 03:29:47+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 29, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmKz2sMEg6v80T_LfTRGg2YFo9WLgmcWhWZAHRxF4zd9K9t7RVZ0tvnpk3uV8abtgVXNPpWowNPqg_Q0VWyoqJD9w==,@depheliolopes Agora conta uma de português Kkkkkkk Kkkkkkk Kkkkkkk Kkkkkkk,2585621855,gAAAAABj7UmK_glG0-Q2fr5OXdYUPJr4QiloyiRCeITooJkgm1sZRnLPSe-oeuWiCij8jBFBVolzWVoBE2gg9uv1onGHTEOLUw==,gAAAAABj7UmKuwdYbWwyTBnbrQ85EPmQdKVmIfz3zsom4-jD2pPSa87J7QkkUXr_LekDSPBAb93zcvLMJjQOfIw-MuN2vKIOJw==,gAAAAABj7UmKp3sK7P00PnM8KO7crBHaaZheEX7PGXi5g4dwmYn7xMlNO_D061rGtX8jWN0yu2nUpGjdD1ZJC04GTpQFapDU2qoS3mYBhnLWchrK8IJsbrUkDGYDCTLGN10zmtUTcK9POgQv1yvteyPyj-r1HklTRL2vUsxaItJr00ynqd4VjDQ=,1,1,2585621855,2022-08-15 15:00:40,2022-08-15 21:00:40,54,1,6,5.617777778,1,0.6828456,2022-08-15 21:00:00,0,0.2867896324,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKlNIqyxv5trH_Oq3i91W0khXeLj7cm722_OS1uHeh2Qi2WvKLb8XDPuCyYpNnUooJx1oJEn94DF357uLm1IzHjvKVxQAySMcg5U1BjOPBi4Q=,2022-08-15 11:17:28+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}, {'start': 15, 'end': 25, 'username': 'alexandre', 'id': '900756488574074880'}]}",gAAAAABj7UmKBjS0tu3AfX2Zme9wWTG2QUMkMXofA2L7Iv1O5db5BJYASL1q3FOGUfSAmJF5fXjAysLZXrOdpx4mzDMmdDO2dVIglRlFC90uMq_TFQW9bCs=,@joicehasselmann Traira nojenta,116519514,gAAAAABj7UmKrFgvaty9UohHP3yUxMjy9VFTzCcwZj0GKFxv39ySX-4PMpqR2K3dOHPEUf-b5DiNUyKNPYB9Zz-psYuVJ-lTWA==,gAAAAABj7UmKJl7UlxARGSSKVaT8GUAAV2hJFY6PEOtzMRxIpZ_tQzjvpparUCyr5A01kQdoURXOvXEkWXQYh8mNLzd3PKJVtg==,gAAAAABj7UmK8uzpvI-OUbQCT4StY6aOP6jUPK1bpiYL3Xu6AySlgvSEvm8nmtJCR76UJ9yLf1GPjcSPNovcyoih4Wl5gT6oBSt9v4c3awaKytoL90Me4BfQVKmamyjAc-rY0ck9qPToJFrMFugnWfUdXplRU80d1mVmPCweOIOTxiseddphTUk=,1,1,116519514,2022-08-14 21:13:41,2022-08-15 03:13:41,108,0,6,5.921388889,1,0.96214175,,0,0.2873336899,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKLO-cF8rz2GsBfiqu4Ee_747TcapcDxkXB_YI_kLvaYCRdwuBX-Gr9hveO1v09Oq3QEDObUkcoLZka3Bp2vI-Y5xaTLLKRKpnqzHOaWSdUv4=,2022-08-15 11:56:09+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmK5k85kZs1PpF084mCylXrFQB8eRFUuRX_UyfPF1OrvDWy9mwDUL9ZUBYxusSbHH2usx7TVmIm1xTtXKXLaeQdOg==,@AndreJanonesAdv Esse Danone o lula deve comer muito esse rabo. Ou vice versa kkkkkkk pow Danone te manca,1198004545,gAAAAABj7UmKNb5aWgF27wJRWjrGHAtF36e5dnYECIkO9TPWKYNRKThJf4DzlwJRScnbVXiKId5RvcujKqYgTM8mbjFSAeGseg==,gAAAAABj7UmKmdXzYPOKxGE_Pky5wzZTztZ5K7VRKH-YYzrZvcMw6nad8NMIE3eGw73hUj1faIJoZP4ZY9sQ6RuYT9m9TpukKA==,gAAAAABj7UmKHvtiJuZr1-ftGuUSBXk1c5r8jn0ig5vQSy0cBAyzj90-YLpXN0wShIGWqdnyVDwIEX4ygpzTkURXoILgXGe8nambsiULK3dhFkPFjoj_mCPZw-XmVjApK5PqpLTBSfICYHaW1XdAA6aUnO_an_5pKA==,1,1,1198004545,2022-08-15 09:16:38,2022-08-15 15:16:38,838,0,6,0.6711111111,8.940397351,0.9012889,,0,0.2928863844,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKjEytggD34exzXrDdwJVPtINWwYJxVSrNQWym6-g1gHfusvUZscXxrLN9Frt6yRqZmDEUq8_rw7qXqwCCOvGhrRIctBpzk09SNfL6uDPHtRQ=,2022-08-15 17:51:16+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmKMS74zFogb6g1iOrnnSwg7eX4brAzRKE4liH1Ea7ZDQ7G3ECIL8xrekOo4eL0TVFXtkJjQLJArPabbeDk9fud1Xif8sqQw6VLOVXrsI-83zU=,@ThiagoResiste @LulaOficial Meu pau de toca ninja,1.27E+18,gAAAAABj7UmKVhXKlFsDWgGORNrjToPe9VSPZj-byfcMbuCAi7nEb5_v6bTG5igFDEAc9uu852tjbNPjTi3wOr501Nv5IPsKLQ==,gAAAAABj7UmK5dIUDYcnTyMmU126YjN6d8bYuhc-LceuECqJdi-V143O4oY3grvMhGRvl9_uVIZLby2dm6k9HOj1gx-90JJUaw==,gAAAAABj7UmKWwceXe-jH3J2VFUpdfTVVxCj34YCvxn3pLmmafmIKDxTVgs8kQLri_es3yCCWU8bosX8UFH6LKNPMxHCY9ZqfgB6QyPMWurS38iy-wx0UEDrFhRAf0NYjhYtDC608eaafpQwzbdQktulPlJ67WP-QQ==,2,1,1270774020808626176,2022-08-14 15:11:56,2022-08-14 21:11:56,846,1,6,5.339444444,1.123712413,0.6665407,,0,0.2938278704,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKKVtanL7QcAtsOVvF428qrLvz2gbWVB8AFAWidn4H_7ATxwmjmsPLS_0AVY3s0UHYTU_uuTTe2L_f-1dBWTUZJxDCymd2YhVF2kUDdK-N8uQ=,2022-08-15 02:12:00+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}, {'start': 13, 'end': 25, 'username': 'ctardaguila', 'id': '71306406'}, {'start': 26, 'end': 38, 'username': 'agencialupa', 'id': '4060086012'}]}",gAAAAABj7UmKY9_IBKXoZ7PHMyZIdxpMdt0E-P9r66XiBPM7ZfxZh1-PGn-55aatOkPBV2lKKH6V3KwdQmojd4ECV7ib_oneng==,"@IvanValente Sai pra lá jagunço,  engole o choro kkkkk",112498734,gAAAAABj7UmKjSMLW-5Ja77cS2AcYFDGTk1qnA3rP3svDCJ9ETnWFFq2f5o8oaJkGRsVe1S-bTSeFVlpYQl_S9w2BKp0IXF9LQ==,gAAAAABj7UmKIMlhpgUquPEUm5YaBG3z3Opx0t90Cw7JNnOXhYi-lc3_Hutl-zr0pSYIolMNffV1biVYiD3ds_RdBPZusOVmTQ==,gAAAAABj7UmKY84Nzwag_zzp02nxzAQM3AaHBUCCuHnlHft1a_hJiwqP4HgUHU8bhcX-Fnn5ar5UgrREkbMKKB4lTRoRM8WHSd739E6pxGyAqkiXeABpnN4JzPXvTbJlIfxJMVpjjOMZDz23FfiZLoghlQ-EpJMGUxgerz365CfCefqqFXmHnMo=,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.68784887,,0,0.2970273131,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKu8sZ-PTUEFsioRFtcVDQilC2tDNhqbH28K9_MDspU6CJkJYRaKSvPzFqB5F_Xu9LMxrG0qR65Ekv4z_wSYxP29znlNXOJSSGQRrTpV4BT-0=,2022-08-15 18:01:40+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 29, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmKVkCCLdHJD7QIdo8qzfffG1DwBxOk_XJXhPAZ0V8rqitf0Q4x95B6gcGz1pqOpR79H0yO5ACkQoFQVuLwZH-6X3WtUN3QLIyZYIgFlypXS7s=,@GuilhermeBoulos Oh derrotar bem gostosa kkkkkk,7.62E+17,gAAAAABj7UmKhIifcFPEinCuLG1eAfJiruDeVIppAolu94B9BmhJRiP_kaYe7JCP_BX0a5W2sMhx_Aj02QuQl879ePLdznxaY_IalfRBoLnd0QwzEGyDg4Q=,gAAAAABj7UmKEk-3x05CcsD8lSnnFXwNv9DB319IpDl9QXEZ16FOjJ11TEDcOnsH1DG0qkDdU5BIp5zoIjjQ3GOixeSM_lEONg==,gAAAAABj7UmK0NwbjA55T7xep9ktoxQ1HRlxDwDvrz3J6GalXcLdMQvpS7zlbEs-OCINF3qfL61dgBVwDSbjERqQKtq-a3emouUjsvMbdRhHk2kTCcc7sj3uXN_-GtLcmKPhy-plFDrkBkwX71kdcxPUjKKqCEhwuDakIx0tBthanqJQ9vlaIBk=,1,1,762402774260875265,2022-08-15 09:01:33,2022-08-15 15:01:33,846,3,6,1.465,4.09556314,0.9263315,,0,0.3034173076,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKT0RGWMbbyOHHME6E8l3ISQMhrIPTvQvl_HINOsdDaVu3xKrnDV0FOZlEU1Yy6iRQVxMgRWveBxnt5T4kgEfpryt5WdU9pnArcxCH4TE-WKY=,2022-08-15 16:35:08+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmKxRSL58Ig2GSq5ZtaqBv45mmK5tijGGPpnDDHfU-yQ5hyrBTQJXjv0vRzZPcIfWQ8hWC85zsgCSRpvi1d0Wv5yg==,@carlosjordy Só tonto ! Ratanaba News raiz . O pior do mundo dos cabeça oca.,82271629,gAAAAABj7UmKWrZk9AbV2KQ46_IY_uuHM2zllYUPZTNkEvMtF72lvTFBOxXa9m07PKGjRtl0rI07e1e71dtxwxdg21TS1RsaYg==,gAAAAABj7UmKqrYuw6VfyIs0RWcxNsz_XPmaOiYfe1-Qc9aWJcEAisDBWMI8ZdUQW2ppp1JJnJyBW0jDwzH6ilNakQpZSOZRjw==,gAAAAABj7UmKP8sdmI_Q8wnvABJAgqxEKrm154gH1biPqz2sN4W1XVATa7TrQydwNX5JEJLNJl8uXVSYZ_YJ3BbOWVY3W7H1OCk51amMC5RfNd8QTsW1bzIsi6OD3OrB9SgjZbq_W6kQpqYLT4k68mxYp641seX73cdAnoWxuza75o3OYqdj-aE=,1,1,82271629,2022-08-14 21:04:08,2022-08-15 03:04:08,195,8,6,5.6425,1,0.80375713,,0,0.3034856262,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKUzvMxLnan7GcA_HJKlO7vr2fqv-bdalzX9TDx_EaL4A0oZMSUFqLZepsnmcdFlAnStqnA4oa7IKt4-c0b7gw5FhKz7QEZXHKUvxMfsbkQd0=,2022-08-15 01:03:13+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmKzdZN7skO6DzmZE9c_U_UfMNPQVn1z0VPVidnlBdZ587gshg-EPaPgj37R8pXST_J6vIIbs73H5QmeTerYbrdSjEb05vSJHSd41eugJF6CTY=,@GuilhermeBoulos Seu cu,7.62E+17,gAAAAABj7UmKnCoti5n6UzkgP1b8iKg193msjO5o_6TZ8KVrp6bnpbdGWSgS6xLQiQSypHNQzO_yMUnmm9ejKTys2rYHbaM_FQ==,gAAAAABj7UmKo1dHji5KRuK1oq4KQgHG-q6kD3yPT6jF89Kzb4AzQUbzHNR8Wx9a5JS4t_Bfvk_KpIK7xoI6FkeSV_WTQRLZIw==,gAAAAABj7UmKVnm66klwQc2NuyNjhpKxAEF8giuQzTB7ms_Fjv43PHMC9-uQtaWWsKcmJkMngvuSD8bYD_sgJi4N6E-xj8GK9R8D4Ra8_2LPSxSSBL9lSdl91E6lPvo8fFUfIYq48N4ImvWWqMSj9OF7E1h1OeiS4Rqjj6rAJXauHPZmBFE3gRs=,1,1,762402774260875265,2022-08-14 21:03:10,2022-08-15 03:03:10,545,0,6,5.918055556,1,0.8252039,,0,0.3049595577,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK1unb1ATekKxkEzz-rymi72LACHKAjOyy1tvKOBVyxg9TimTwpja2rLBcagx9OesH3i_sZJeDq6HRg-Kb75YYmIKS43geqSMUCBm01Mw343E=,2022-08-15 17:56:01+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'verdouglasgomes', 'id': '745611833248186368'}]}",gAAAAABj7UmKfZXMEnccvLrFqibO73OmrPB8C4RfdIzMhfOsoKkXUKuJlnf9KN6xQXhxZNlsZ4qQkYZclGCclyFyhmML2lqXm-0SO934K5-No6TzYKdjrFc=,"@77_frota Ain frutinha, bumbum guloso.. kkkk",1.33E+18,gAAAAABj7UmK-x5roGR3Pyn-z-5x9XglGogkChNOdg9OXFDdnioan6JBV0nS-MPYQhZb2iiE4mdp1pemUq4d2HFal5vKVlNEomazgRBPcALPktKXV2teDjk=,gAAAAABj7UmKZyrGXsEUgPH9k9QE00xtWZknxNks-ckFEgiBMpGozllRCVuIY977Ij5iClSm3O9znRB5AFP5PSwMy7ZFHlt9ZA==,gAAAAABj7UmKI_HaHerAB7EgywdPi2-qp0FftK6c4b1aWEsrCg3qBVBOklcTCYqtgCsfZTNDKqhv36J09yWRPcynjNEOlOiLjP6xy0IZ-feAnn5SIYvdx19hOYNe0-LJ9tu60kxw3MBmffx5leSymc-_8ezJfrwKog==,1,1,1330082400299339776,2022-08-15 03:11:26,2022-08-15 09:11:26,65,0,6,5.360833333,1,0.7633622,,0,0.3190105114,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK_UuzZhnnoGlfB9nv_Q-HU_R85g26bgbb3mFjSYlKZUClKoCOOb2xzmDDC126UBZ8BPDoKalLgZmyO0cnns7TgKuQdPOLgiSM7hUuiRuUuiY=,2022-08-15 16:25:56+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmKaAAgRFU5v0XVY3vAKdl2keuaWJ72Lwk4ITf_VME5lc_7OHwa5pF85Tm3Ha7k9NQIADTcXIKlBZW6TH5Frc-HvA==,@GuilhermeBoulos Toulos Toulos kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk esses sujeito é um Toulos kkkkk,7.62E+17,gAAAAABj7UmKJPfFcYnha0jgH4EQa-crfKWdXcRP7iOhlO6QaWk8EyygauxFHlzmw4WMCZ1i9JDE2eOybJiBuLznuzCdlTGjRnyRhm2IfjjFlRDSTN-rHQE=,gAAAAABj7UmKIUflUVTcajCwo1fpxMJoTofcNQkfbZGdtMYQ075XmzJMSJ25QCRZf3GZt_eUiZIfv9xxrLo1e9A8I1pIzyxUgQ==,gAAAAABj7UmKWPyLnXe-uwUa8y7KU_mJPelfYeupdjSt_BEvGtyjt58hU_Jqsp0yeYK2PtIXi8E5MV-S0wF9FDzbrrZGILW1HDbPA70oM61Zjg7DoSj-rJ311FDLmbpECcPl-VC9GQheqne1Fs6cvhQqD4YtzRAZ0w==,1,1,762402774260875265,2022-08-15 09:01:33,2022-08-15 15:01:33,846,3,6,1.465,4.09556314,0.70908076,,0,0.3209604459,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKGYc6jRZJw-IbjngxSzoQ1mPY4nZIeLO370uxOs_R1xJLUSr-7X903FgIXTri6gTlWoXIeTQSYhyhU2P4FD69TdJz5FBT2TzZ0zQj4e4eOeM=,2022-08-16 00:00:21+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmK59CgmWqh9s6ix5J6KHb4BgHygMGxU8ylUdl9N7pAWUcT8lNlb46GpGf1mKqssuPGrfSyvBn8tTJGvMUGhglM9FVsRGwJPh1I1-rgoLHOCg8=,"@IvanValente Essa cloaca repetitiva está dando no saco. Vá dormir, ancião! Vomite suas 💩💩 para a vassalagem corruPTa que terá total ressonância.
Vocês estão no fosso da sarjeta e é por isso a sua histeria verbal.",112498734,gAAAAABj7UmKgHtUM1GRxM1IyeuGqNu-i3XMaIdH57Gx-1PSDm60dEH6mtEM8jpa1B6aMc9Uc-jRzw2zY_bu5rYpykNjgFDX2A==,gAAAAABj7UmKZPnOl_tBRmtEs49tS8nHbI-CK5jqeksIj5qfagE5zMeufo1FsI5RJvVwfWCBuO8Poz2yGsHSSXI_kmYC0F4T2A==,gAAAAABj7UmKGWulQr9AHh7O7llrxvg2NFC0QTaKw651l0q_CWyl7E9lF0_mr6YkkAQDHRe6w9qamBunB8tl-I5pn-YKMIsWQLnRVT6Ph5wlrMFTbs48HWAntSASoGVNUHSIe241y9WxUbD4XxnLFAkvdjGr3N9fkA==,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1,0.6733971,,0,0.3465632117,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKJwMdKGPCChYaeBBy8kRWY0YhD7Vq5hME786chEsBCEc2QtS5zeliZV8vj2jDpxHyX-B92rPPB_RM3IXHJxFjEyREPaeZKeZybeA5rYFOia0=,2022-08-15 16:18:52+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmKXz4-CQuaiymAXnMw-ts8v8ON4fJw_GiYNOj15M6Uo__QvnpBgnJ-6cUuOePFvmtX4B00ANus0sriY-VC14UtWIofATB1uSo0LEDgfkY1nRQ=,@CarlaZambelli38 Direita de fome ricos fica mais rico pobre só come osso forabolsonaro,9.75E+17,gAAAAABj7UmKD6oz-CvSo0yLZO9c_yuav5AqtGgV6fzn5MQiG0AUVCi2aXsdbnCaKsQk8i_3br884QgTFO3_vR5qF1gobqCcew==,gAAAAABj7UmKImaq525LjqNVfMt81XQKhXrwC1-DuvNz7RYZij1EjqtKAz-sjcyOFp1tTTtrvb5_DXti1b8pNSAzr58eOIQMEA==,gAAAAABj7UmKqYlgX7m3c74m8NdwodReqnE8NgvsbYYYbVL2rNxdXK1HKG8LCHpnPUm6Qzcy485ydfXku9hNEAnoSznZZ68qSdg0_aRj6vEB4_ZzHZCZ5X0QOOoBkFJ1pqfv0t6ZsV7UzKF2pxMp1zGwnTcxP3pXenvhQScFFW2UHsPTgYxAGFE=,1,1,975127727501185025,2022-08-15 09:02:59,2022-08-15 15:02:59,846,1,6,3.67,1.634877384,0.65346885,,0,0.3491228823,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKqmqod7x7AIAc6vGgZw9BUjAiRhTSdb3O8h1E77J34wUb2MMUHNim7NghAIMnZ0w1_uTbEXvkRbignKaTyHTFSEwB4lfHNGjOODxPEktUfkU=,2022-08-15 13:09:44+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'marcosbrazrio', 'id': '460343731'}]}",gAAAAABj7UmK0_49dY05ni0ii1wLyf4K0qVUN2w599cp_sfmBY1z56hWMfMla8VSQqi4nWJ5VBRUCtf6SAoKc8EuOx4TiyJ0XPwJmu0-b72ouCgTiyWvW_U=,@thigagliasso @jairbolsonaro @RicaPerrone Que carinha de pela saco babador de ovo tá maluco,52297557,gAAAAABj7UmKx_gmUKUrCKAUgpVy2AhhYn5bYVvarc32xdCZxPHnz6FQckYFrku-Gj_Kxc71wFabMz-H5b-XXYddO6Z9O979f5Rt56SWsBa5Gx1hXhrLXCQ=,gAAAAABj7UmKp2wZ0JnLAHDm-y0w-d60Ku4POobQR6jg-rvtBUk0O5HaVlZjnepIPDkeLUBASoLUQ7qt9gyw1Ymoiu9dnKqiTw==,gAAAAABj7UmKx2m-KQ0w-F0eIGI5n-0vundUX-i6xjpqYN95cz71NboU94SqmIHYMWy-AYwGsLCMXwNgO66Ty0I2jhTVCOiD4RS8N_rXpgO8bzHC_qFo4G5arZ0cMUftI1797Rjj7HttVTEfP0H6PIijKxrBNaq5oVNXMBPvvwCZTTYVgm0gX2U=,3,1,52297557,2022-08-14 15:02:02,2022-08-14 21:02:02,104,0,6,5.703055556,1,0.88675916,,0,0.3530676562,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKrUokJCyFLE4vhn2knx2oZZBrUnW7Z0Q0N64onU2EAw5NuYaPN31ATZdMSzns7ne75so1tTHkUuzwDcnSqjVroe6wNAOrymV1-qmgFClVDSI=,2022-08-15 15:34:29+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",gAAAAABj7UmK_UJhJqR7Dhr0tIUxZl_6E77bpir_zXSCDZzeP2tO-Y-v5YEu_xnRVi6xfs18k4tE72mG-kz80YJln-OZ4GS49g==,"@joicehasselmann Só você idiot4 postando essas pesquisas falsas e compradas .
Como que o bêbadø vagabundø ladrãø cachaceirø está na frente se não sai a rua para campanha . Vc é doida é?",116519514,gAAAAABj7UmKkFvx9O7_tYTT54C1z1uDawfUZJL014XOv2NVcnsagaJLGarIdVvibyh7LVEbaS6YyBxHwx-ZVc-4caJu1VnHFXjvApe2dZItBI1kYF4Fyso=,gAAAAABj7UmKOYeklBNboQOyYaCmgJ5NjXYQ8kpLJQ-U2LwT8nxfKmg4XGEDtHspcGLp5O_rW0G24oUaTLuK9DsNAz6rsAJC_Q==,gAAAAABj7UmKHk9KRylj5gqhdWHXTM_79vROmKgHsueux7XU49gI6t5CWlI6CgETLXMeugoUxM1LmxTTw5tc3tFKbDstxdhTGShKJ_WUdnaGyyS_wqAdXY75MEhO6teh_jEZb9Y7S4lU8Ae1Z7ZAzKzu5TSwU0Ds9A==,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.7120674,,0,0.3641467546,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKvA8CBnK6MZSHZfegNXlCWFo0xzDOPKt17CvMSjz2SUQK4MT2LPfezUHfBYh3Y66xsqdUeK5a4d9t2BN0mQfMw4OziyRPlUEODEZTocOXq7I=,2022-08-15 14:47:09+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmKta7Tvz2Qy2hLGWEIqJDIVw1O0Gb7WH_0qsX8RGAnIonQse7aqYlzJdntd5mvXvXdglZD6kfhSLC4etf_t6REn9j6Xh4aYHNQzA1YU-nT2vI=,@marcosbrazrio Enfia o pilantra Ribas no meio do teu Cooolllll,460343731,gAAAAABj7UmK6PVFxsu9B2scU-kMcvS0OJ7WtYwtKiCuQcXcmzPcKQdyTH7mAJloIBdvnGY1IMkmzMxxNwRBPyoBfVdRAPIJg7xF3mc8VAIG7hIC5IR6TKCrsQXn64n15waFlilLacwddPMTdZg-cQyiW8wvc_zpWcjMbnGvGqtHRXu_Sjq8-4k=,gAAAAABj7UmKDdstZOZiob8XTB6_7xR62haa7IvhdpciYllbiAyVZu_7-bgtdNmboqnjQv1YEndSPl7mpvwlCSzmeDy64m3Lnw==,gAAAAABj7UmKxNkFxAKQDTGloG_S8ZmyZ1jsMSikHnf_TVN1WKNQszMpvnC33zO2iQmA5VO1nfK8xIVTP1TYrhQTxHsvA7igjtYYdCuyjPj1QBSZ0-NAoiW0Jnj78iNTjHFv12F9gsDeOZBWy0nFHdsvcWiVU72Kp6GCy85lJLPTJjMdfNOTb5A=,1,1,460343731,2022-08-14 15:10:41,2022-08-14 21:10:41,253,2,6,5.932222222,1,0.72499394,,0,0.3658936948,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKRtVihabyC57PEbxw8GzsYi015BGydMrVIxpop-tYyVpIvDUkOAqYO1xdJBVN4Q-jo4lWuCB-djvtXHvbM0kT3wuQ1WElb8rkXbEW_qCP8QM=,2022-08-15 10:55:55+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmKXOgdNxlWHIScEfSeFOEDE_bkmPR9-ODaTwBK8XSg7eqOzFS_ywZf362GtgnZIDdR3_0OiCK33lnzlu2obq9y3g==,@CarlaZambelli38 Oq tem a ver isso puxa saco do bozo?  Fora bozo!,9.75E+17,gAAAAABj7UmKgOC2ded8V2xvM6qLMpt-xn9Bl_R1WoAXKbDrvdc8K1uHwAWHyVQDtZ0eQQA5lNKW0N6wnLjnHIl1yzZEUYWw5A==,gAAAAABj7UmKp7Sq0GgwrQxe4B7js9WZKbRCTstgah55Br5AS7FkTJOgDqusOaNZchH4iOwwWfX3bihyrqfKb9A5LszfsXvRtA==,gAAAAABj7UmKbW7qUpplO66ZA_fLVuKp8-z0N0PSr3RZ6bkBM_XaXFk6iOYQtF-7WI9gJxTD4abuepDn1CQdLXOrX7-njWs4l6dFdhJOyXv6HDXuzBXvlYfxUHLGyq54DxUvhcDSCQKdr-TCGYHO4t2ZCDDtVOEkmQ==,1,1,975127727501185025,2022-08-14 15:10:50,2022-08-14 21:10:50,848,8,6,4.322777778,1.387996401,0.66088206,,0,0.3792631587,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKiLgUGavLnzkAaet1a4UXD3DxeJ93PqFl-7MddJjlanjv1zKvWupvetrYyIpQvz4lRl6fnhwVipAtpph5hK7S5H6G7O6iKr0NACTdobTsP10=,2022-08-15 22:23:54+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmKcpEGenC-MLy2LCWYemo0VMIZ5OCpDY5XyddF4Fk5CvR_GTcuuz3bbi3po7W8wqoAPXSwovfQoM7m59kOY85ht0gZXvx_0kvwemaFUqGEEls=,"@verdouglasgomes Imbecil retardada.
Coitada ...",745611833248186368,gAAAAABj7UmKFlwUBV2wMTNpS_EDoe2asWFAWs7-Ob9svFiRACP8569jc177qnxS_ZDCoj9srWDkAiDp6qQPbc8w0Mg4b-wRfrCCWiXqxTlutVrxCyFCUvI=,gAAAAABj7UmKJgko8GBbPvNBD9sl6YNglHeLvOKsGCUab7yRnNxtUmBozRDpfvkrrVGTx-3VFq-fi-gUklH5iIN8-wpalC0J2Q==,gAAAAABj7UmKiFiTR2WboBbff_qr0UmauxedpgyzmeU1gWqoiwjoFTIT_ludssEh1GSlhN6ceaUHPGtoZUCVHK_laM_i5c26LJh0oKWBqT30ka9KzmDb5NXYAOJD1RqBB6oFSswicMFHScpzO2tKWK-1t-lALvQxCA==,1,1,745611833248186368,2022-08-15 09:00:42,2022-08-15 15:00:42,33,0,6,5.694166667,1,0.7213378,,1,0.3810886083,../dados/processados/tweets_classificados_por_objeto_anotados.csv
