in_reply_to_user_id,text,created_at,author_id,id,entities,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,target_weight,cluster_id,cluster_weight,not_the_target,filename
3662771592,@carmelonetobr Credo. É desanimador ter que ler essas coisas.,2022-08-23 16:09:08-03:00,gAAAAABj7UmLDQOPiLixmT6AbYX06H-Vp25PS-6cBfWNQCfd8-Cq0R6QJgoUoF5Rshywvf8YdY-5fvydVTm_Dk_jrYnp4WcRxNBCSuTVoPSfTOmNi8nZZH8=,gAAAAABj7UmLvheD37fjcr6btwRbwbr-3euLrg_GqBbPndJE0ePdguMWe5G4eO65ytdwZQalLK85XwkDQyJXo1eN-TdytYzaM7y01TFwa4CYo89I6YGTgY0=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'carmelonetobr', 'id': '3662771592'}]}",gAAAAABj7UmLdvdqa1lgnIZYTFwGCiQ0xQQhqg0bj9IS9lqqo6c8M2ai3XRXK7GFDFqXBBjqomII8GdkndwCvae5wUKv1preCQ==,gAAAAABj7UmLJTxhfYPD04sAUnCUwYU9h7hi4T5ThtnTEf0TVJS0GcA4KMjCLnJtj6RucQPDb5GbDQcGcFhTS3NuW0DvV_815g==,gAAAAABj7UmL5p6NpShIYD587j6pxg0lD1nc41qkslhtDe4fCZj9FBG1vjSM3My1g43lQxNQ2hsYsrY2yGjxAiMld5iRZWSVQSzpqL_vtSSuf2fBi9VL2pePjYl76-CZ7LAfqykgZKnYpabiD_wJ66UypJpLDCk_HA==,1,1,3662771592,2022-08-23 15:46:31,2022-08-23 18:46:31,152,0,3,2.945833333,1,2022-08-23 18:30:00,0.01195427,0.0002986857826,0,0.0003918495298,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
9.75E+17,"@Zambelli2210 @Darcio2210 Eu estou participando, interajo sempre cobrando sua postura medíocre como minha funcionária. Vejo seus gastos e a falta de projetos, e pode ter certeza vc tampouco sua corja terão meu voto. Ainda que ""seja por amor as causas perdidas"" valorizarei meu voto.",2022-09-07 01:18:38-03:00,gAAAAABj7UmLqupYrxUpScUrz5nEUnd-c86laPEKlmsDN3w0JgrJj7h6-IbouxZsLq5SPOVdDKNTNcFdvVMf_sEvcY9NwjaIkCoV8327UkF1sE2DGh7Z_ZM=,gAAAAABj7UmLS7i9PtTUSb7zHscakA84VMsEmQMEWV6XMzDqVbfZ6b3Y-xd_uGzHNVGINydAvOAlSR2SOdYaD0P1BnJfXlE6AThl1sbt4A9rg0e7CebsdqA=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}, {'start': 14, 'end': 25, 'username': 'Darcio2210', 'id': '51946581'}]}",gAAAAABj7UmLE5mbLVWuFgJbzWPOj_y0xL6233fIOrCHvaHC6nK3tQMKUbq9i69uARyB7uzpo9XgaITF6VrXPRl0u5UnqmKuMQ==,gAAAAABj7UmLnV9B3hEn5mbquZLUIy59aGuE8OyshagqxiZkoNR-ZCZ7JzCP_DG9HMjKZXabOwrYd7JypzfHgu0pJtZ_PzkXgg==,gAAAAABj7UmLvEKy4fIcMj2xLdC7IU9JCh_Q--sbqc_LvvtaLpc2BP4d0nMBWsNKaJWMpayWCnXG01sP00HxJcYrQdhOJshoJeBy5jwz9KRvPB3VNOj_kls6nke83m5XikT4H9Ly4um4cLnEfwzGTFSgOw-meUm8r68msm4SlIZan-mwKaIJ52I=,2,1,975127727501185025,2022-09-07 00:55:27,2022-09-07 03:55:27,199,0,3,2.948611111,1,2022-09-07 03:30:00,0.0047817077,6.87E-05,11,0.0003185727939,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
67183252,"@andreporci Um dos maiores redutos da direita no interior. Cidade q só foi para a frente na gestão do prefeito Guilherme, do PT.",2022-08-27 16:21:50-03:00,gAAAAABj7UmLFuaWNPFuom7DKJcmOTizcP0HkwX-TxhTvzarNnPtnJNcuXcNlwzslS54qdHM7njme_NTP0Ugo9KqL3gBAxQ9ylASsKoEZcedofHTmBU4rXI=,gAAAAABj7UmLyeoj2jOWsCVX7WynZlBtV06HX6qmnOmRNYLqRUjIRabuxgZIoiTRBZ7vKtMevFVniSYr5om8ubQoQ7ikHa0NwuLM6BFRsNtIX8wj_6Kh82I=,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andreporci', 'id': '67183252'}]}",gAAAAABj7UmLbHRDAL9DjcWdI5reobWgDn1oTHRoO-CmBPmfBD0nUhEk5V25JsDFjGeAUlkekixAkR5jrs8kv-MJQqda_tTKUCuVuZxNeMgoIIYrSW2uROA=,gAAAAABj7UmLJ8D1XuYYH3yVE_UAku7WqaJXR95bFijuGpqyZGI59entEXbm6PdW24rB2AGb2ndXX8Sl7p6Hi9XiSA1V9qXtkg==,gAAAAABj7UmLd3bikZRdfB-aWvctgKpLZvj_17p6Ka3V9hKImUFSqbxd57TwquqOGkgqb9EJnmln9cYgHg-Dq9OwtBhO5Yy58vwDS1ZaAZgSRlGijeacAflNQJH6wNU4es_UahoOG-lidqnGO6T8ENPKuob6jIbwtDC7pwku5gjC2rJEDpatf5A=,1,1,67183252,2022-08-27 15:32:01,2022-08-27 18:32:01,122,0,3,2.886666667,1,2022-08-27 18:30:00,0.034303438,0.0001842299189,23,0.000260960334,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
2797010717,"@carteiroreaca Chega de Luladrão 

17 

CONFIRMA https://t.co/bQjXa5EtVA",2022-08-26 10:41:47-03:00,gAAAAABj7UmLBjBjmisfUBDHOQ3ApfWDyf4c9U1EzNBJN67NPx3ohx70ZWZVVjziEEDdh-lDR5p_buC_KCiBFYwFEJ3zkMegQDEuIt7qQpW6njrGj3qNBBA=,gAAAAABj7UmLuWJGUQslpUfw5ya5EjPXmp9rwcTlefCvSQ9AlNj-CQ3bvYgjC0P4g3V7YBv-X2PLDX0rQG08MNbBiQMjmO0MEYMeMjE0SwRkVWXamJr86r4=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'carteiroreaca', 'id': '2797010717'}]}",gAAAAABj7UmLpzIaWURRJQEc86ehNAzYma0d0wXyz0hLIYao6MJp-6mPUEcFC90YIF4K5dqoWuKZyxm553bkdnsYlkozWInNFPX8XwqNxaii-1jWaNoNym0=,gAAAAABj7UmLZzfynha7rWqLBRPm1pxz-pkisq8Fn0uBgwEHBEaRTn3I58Y3re3f-mCQUQ8r70HOSvP1OoEp6QrBCcf8_qtimQ==,gAAAAABj7UmLc2APKGpneALIGFLFt9iPw9x3FF55113NSxEI8of7kDnRWjpLJz9EhfIrcVhgneXGi6wvIlOfbs_YuapmY-3yGU7oDvbsFB2aV7RCJAVSgpZHT9uYpawjE5EA2uTJ6QUMr01QKKbkrz6C7AUwXEz1AA==,1,1,2797010717,2022-08-26 09:58:51,2022-08-26 12:58:51,61,1,3,2.787777778,1,2022-08-26 12:30:00,0.17318477,0.0002554278416,29,0.0003156565657,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
78148969,@erlan_bastos Bicho nojento vei,2022-09-05 15:38:44-03:00,gAAAAABj7UmL8TfQNBRzSm4CBeV98osSuwQg2MDLv7XHLlwITkv8z2sVENtlA9Z1cO1WsFwShih-wgvwffiJI-LBA6VD6lf1hYxl8L1jy9L_2ZGhV6li5x8=,gAAAAABj7UmL2qQATVFChoB5Jqs3O6AnJrPGcBMHTpMROhJAOaFsBVHnzJBpPFevDfhSd2BQzTliL0MqE0pNQrADgNeoAQY66fIvBnLJgoMP4Ef03zhN680=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'erlan_bastos', 'id': '78148969'}]}",gAAAAABj7UmLnw1boVVfqqyKtlS956rw35TayAvOfALZnV0M7Q8dibzBKC5E796ZV4DLpMWZnpcfabe294s_jCMZ3Ct8LdVI6w==,gAAAAABj7UmLSB1jn0lsHlmjThNMZmKdN2VuAUPC2z9QQC7Ub1wnAL5M9HQNoiyoAYEkrnagSLKohbFOzT_axHh3VSaFAAWf6Q==,gAAAAABj7UmLk9lH2h-L56NxRQbq8nPNMEyLBOAzVbX40z36LC7XaDKURcN6fvjoogX0J9YcJimOIBOicrgOX9xXj7WQJcxhGNZMdjF2H6wfBc-Gbfqw1kmmD_cafaeA1T0RfNz80y57x-E8BGXFYg-Da4FWbkeNwMYZpfhuD24Inf9utxDYxYc=,1,1,78148969,2022-09-05 15:30:25,2022-09-05 18:30:25,844,0,3,2.856944444,1.050072922,2022-09-05 18:30:00,0.91463095,0.000400160064,2,0.0004618937644,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
14171352,@augustodeAB @fabiofaria Hahahhahaaa,2022-08-25 21:42:39-03:00,gAAAAABj7UmLdn83Z4O8pT66Ye8rr4zAsrrNgCNJT5NXWuvqJjPXXftk7Bn7v_FwBGSLFcNDm0BznJUNgnmGF3W6o3GRYbDJ5Q==,gAAAAABj7UmLuJzAC80vWtA_t0-E4AMHHzKWKk9poficHuAdQ562iVVTPFKyHfznymkjrF0ymT00SOE0x48KoXuBRWPUzy876yCtJ7oPeoImsH1-E6Hka-8=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'augustodeAB', 'id': '14171352'}, {'start': 13, 'end': 24, 'username': 'fabiofaria', 'id': '51827346'}]}",gAAAAABj7UmLEQeu-O0qG-jbP8nqCgjQpSfUAv__g8sOOJeSlII03oRqe2s8fMcD6coub9YAGj_2_izA05RWK51irNH_OUrVTw==,gAAAAABj7UmLK5Qj-dX4jeQ0a1iOMmgIMEDm4rrhN-EZGKdVoLt6ByjGgklzvOEr1WLPYdAEbU2DPoTnmzryFENAYWD3v9gH9g==,gAAAAABj7UmLLKqlAcrAe6eNpXErWhJigL_1zefvDZe-jX2SCfYfCJwnODjHa1TWFXucYobqeLBo0q-zUGIQzvDEXjo_pUGvN9YWhc215Awr7qWf96XKnhrZyusO5W92rwEXxEjgOZjTtrzCuPD73OJ1CnO0cShA-A==,2,1,14171352,2022-08-25 21:34:12,2022-08-26 00:34:12,343,0,3,2.829444444,1,2022-08-26 00:30:00,0.039375193,0.0008992805755,37,0.0009832841691,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
357030742,"@Biakicis Tá falando dos empresários pegos tramando golpe de Estado? 

Ué……",2022-08-23 18:46:13-03:00,gAAAAABj7UmLvR6TmUaXUtosWFVE9ykraAlCbCcVOAct08Lc2qX7czJmjsshGzXz6UGvZ1lQtyFh0_xNqJHyxTsrVXAF7FqDmzFSbb0POIjwgRxXOeZz_Hw=,gAAAAABj7UmLYjfje443S5N5sAZ6yspZAVS6OeexfqPYyvxQ712BLPBXUFsbxskSF8dh6MpMC55JE33r2gG3Mh6469CuJezp28HDrA9ENZCafT9T3GKyQKQ=,"{'mentions': [{'start': 0, 'end': 9, 'username': 'Biakicis', 'id': '357030742'}]}",gAAAAABj7UmLWnG9Xkl1OspGzH2icvWmXbx3bL6lwxRDRGRMlkfJXHsNbgTroRX3s6ymHlCWfeHFGWGGbER8vBdrtLAw87Hbcw==,gAAAAABj7UmL7jNRfP0ShY26yxQGfc30ffoZoV8uIg9pcJR43RzKBUDebexltOSl5TLzNj1KXBUsvCTdPkE4dWdwbaG1i5shtQ==,gAAAAABj7UmLQEeSyAx95tdv79ZQxdQnQlpx5rGPEuPsmliZ4jl_nOKO6p1Y1p5GSABUgTwujyvrApsFSYAIrQ-dmVvQTVyrTYrWMdDHzS60_LcUU_i5zwMgNPr5mUN_FsqB3oU5nA6v2ya8Utbt3qrReTAKlVf45A==,1,1,357030742,2022-08-23 15:46:45,2022-08-23 18:46:45,845,37,3,2.544722222,1.178910599,2022-08-23 18:30:00,0.024018077,0.0001071122536,28,0.000151194436,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
2797010717,@carteiroreaca Bom dia Gil! Que Deus entre com providência e restaure a saúde  do seu filho.🙏,2022-09-07 09:30:11-03:00,gAAAAABj7UmLVfzhJtTxFIF0FO6DRIg3W0CXoLOfnwPk3Q7IIhogZLL5Wjd9EbP4O8L-SEoufbq0OmimEkXKMo4oGrBlKTNLr1PvApWRGJ6NjByF_8GQnng=,gAAAAABj7UmLTFD2RElEM7BmD744utqqixmtLD8DgA2jxG4s1O2Z4faL1qOqk8VDOusdk7e4ftG2twgQ85vyq_QfZZH-VyKLkkvclyt6uhsBDqO23yF8F7g=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'carteiroreaca', 'id': '2797010717'}]}",gAAAAABj7UmLgO7ZHsfGbK0AZo5DOQ9Vslb60uNTA6zCoSeySJ-wvWPOBQjd44B6s3tjUNRgR_WNPbxIXjN4Z3wgcVZeHIEBmvMiKYvTP7ebN2VsfK-6QdS4W2oEt_MVypP4xLhbLmXq,gAAAAABj7UmL6P9ntv3MLcQaiIcVt_8GYatQEGFXLgtveSoxqCbylNBsGJYxvG2uDMJ6_0gVsQOGg_Dgrot_2cGyWFJteO8QVA==,gAAAAABj7UmLFMHldL7FSYebziJlQdfjlL0sVy2V43RH8z1Xb_w_vKHQtN21Q9aFyaf8we27uy3WjPWeuFNrZlpFuh285cjYAAWTI35cHALmTLQC_uaWsFGQyhEKegDPCdVuhxBOOOUepq64lAhydbaxPj4sXE3maMUrR2Rsolsnfb2uoPoy-KE=,1,1,2797010717,2022-09-07 07:03:57,2022-09-07 10:03:57,815,0,3,2.696111111,1.112713785,2022-09-07 09:30:00,0.04390864,0.0002554278416,29,0.0003156565657,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
78148969,@erlan_bastos Atenção Fortaleza #Fortaleza NÃO ELEJA este cara . https://t.co/sV0wlVb8As,2022-09-05 12:41:42-03:00,gAAAAABj7UmLPiY4GfbOROiw6Y01klpfC1AfMb0Ii7wDXXkDf3ngS4L_ruVsaQq2vJgqXguJSmd7VY72jbTnLbZlNoNkwhsNwyfHRiUR9lwz0OjepbUBEIs=,gAAAAABj7UmLzAe1HE80IQ9Niu93DL1NR2jK0hiRTpFbF1IenO81gPbuIU2j9F19eds_vTU3y1AVekYFrEgRjSdWjwzWtZKXEW5Xz8xtBOQnxPFRyMJ84R0=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'erlan_bastos', 'id': '78148969'}]}",gAAAAABj7UmLPCQsLLzjqPNJIGbpy75-0nlvz1pgeipjvPIC8tv_4-MKHIZNv3IOTSvVxbodsXe7BRiZ7MV_63uJe88a70qrcbh7mxFnFBW9GglOs0Cayrvl9hXL7Yh49KD0Q4qwfULm,gAAAAABj7UmLOfleg0vJaoAS58BIXMWWOuXdSC7kE_dJZIsvg-FMoCrjMWt54YrefrTIVNTSo-yZ1QB-J1h6y4723dOziB56BQ==,gAAAAABj7UmLcRF23GsSrzR7srBsKakJh0SwnRqoguY3cmTiWu90IuPtZAfHDPcy3tabn1OYrhqbcfRTAKDWb6NdTHXxJ0cohaW60QdZyMXNCq8OoKVuf_UIEHY_vhrPwGl_XNEanzKwKNep33lZh0p0nEQwmxdvsg==,1,1,78148969,2022-09-05 09:51:52,2022-09-05 12:51:52,599,0,3,2.990555556,1,2022-09-05 12:30:00,0.038700495,0.000400160064,2,0.0004618937644,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
9.75E+17,@Zambelli2210 Um Domingo abençoado e feliz minha querida Deputada,2022-08-28 11:53:04-03:00,gAAAAABj7UmLS_P57BkwOpFcDrJ_6f8JLFBdsnBn7scC9dsQiLpDTVmqCOW3iPmhbEwghId48GADU7a1ZSuM0mU2e5Hurtwi2FmsaiFon-hThMnvJMgKw0Q=,gAAAAABj7UmLnzwb7dYv81EcbtzyvJkMRQZhFQkG_PFLEUELd4hqU4-uvY01LqadirEb1qdCSHHpm-iPMsG1eNjdcZsFRwCfFHiuKnFujkn1OSTm6esyVp4=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmL6Hv_lwRPqXYop5OFAHL7Kte22lZi91FPOCs67msU7qMblKKWUgLu7bFsHQxvX5dMR_STips6WlPHE2V576iO3Q==,gAAAAABj7UmLBl43_R6-G7Z0NWz2HTTkuoM-5nC1oFrP0tOFe1MqWaZ-kauQfEuHmO0cBbNGXtywGP-SogqNOQSMKUhictjwPQ==,gAAAAABj7UmLs4URBxM3zcJOAWBo7mIEUriGocMRSZYwTNlZiqqO7VGPx-qMl9cZZXlvOLPI0h0FM7ZOyT1a7phlsfyDaXRRYlaHFdh1acJHDNY2o3JcXGWYmjXn0EJO2CoHKz5GQlfV-1mt1M_UiOvuSpOuz8s4Nw==,1,1,975127727501185025,2022-08-28 09:59:12,2022-08-28 12:59:12,448,6,3,2.977222222,1,2022-08-28 12:30:00,0.01950741,6.87E-05,8,0.0001114827202,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
74756085,@BolsonaroSP #ForaBolsonaro,2022-08-24 14:38:25-03:00,gAAAAABj7UmLdq1itDrN8UtxHMwBpIQwteu9duRkRSttlAqde5fnOmpcp6mZoavKCDMsyKWPeIy6IfvkjbIwLDMfyG5MHoXi_g==,gAAAAABj7UmLwlgarpSPKNcQmlTh9h-TYCepwCsqcC4SbYupS4kq1-XXEPBixmUGq4JIGCowW5Uy6N66l-5E3M_FteYh54dzBHbcSiUGPWQGajfUmM-QK3U=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmLvSKr36RfeOF1z34s9ePoLY-URTD8jtxt_lmcOvtaWvopWRhvg0rLYUbP2p9DGWmOtfY5MGEgQltTrumYWJd21A==,gAAAAABj7UmLOkc9R9pM75OylyB2SkFp9Dedi3TDTQ_RLNcl7Q1fnw9K6YB0N-TznuccMDhpHwSXNdcX_0zE0QseaIKMBvj8Kw==,gAAAAABj7UmLxzDjXzB63eLUhi3EZM5yuV-EA3zn0wRXNlpMqkfjRXK4I1yhmn7bIGqwBqBIu3Ti328Q46RgF36M3KHAKA_bwZHcPegL0L7CkC-oxfFzyubtt24-AvaHeO-iCT9ZYpWiScIGmjYECAUHlwIaIa5JqYJMh1LSsUD-s4AipX7aXWk=,1,1,74756085,2022-08-24 12:43:43,2022-08-24 15:43:43,841,23,3,1.317222222,2.277520034,2022-08-24 15:30:00,0.008412158,5.29E-05,33,9.63E-05,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
9.75E+17,@Zambelli2210 Tem que invadir aquela pocilga e tirar estas bostas,2022-08-23 17:26:48-03:00,gAAAAABj7UmL8Cws6MFZ_p_XI27NosZy7uC7aV4OajPSEzdjNtlXNA9pNeJY4MwCRf6TTyMZ0KdVd9Ly07-lH71ps4Kq2nlWDcONV2DBxMG12pcCBn_21O4=,gAAAAABj7UmL5a7YexCZc3sA2Eq2VkgHBlz1qxamhuMAF63d3JRTij_TKpmpdV9ea6zjajdBK-RnhCrVlPRQQffmnuA-ZF-0t7ytPF4AdG5DF0N_mVR6tMw=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLIjUrbh1UmUFqF1PqCmxNZ-UQUbfIC_AYqrw3gycT2KM0tDoNvpqW-TjigCXl9v4-u3v9G_Fn0ZezstEIrA8slw==,gAAAAABj7UmLug-SCxc5-yGroeor7PDMp3oKNT8ZbjvX6SR4HcDHeLjeSVsa4Hmp5Fiu2qC20KWUUKFC12V0cTTIJglxmkodrw==,gAAAAABj7UmLQ7knQL97DYbKPQE6cF_Gxb4_2TZAGKmAFJqEkCoX6CrFdvkHPK4yubKBxlM9luDAz2Y3MW7I04p7oDGBPsVxC3iigbQKuWMszssawF2RlFPFiR8OCovmikiTYclcEGxsTjtx1NOhUNdb2jvMMzzL93VyL6wXfQZA5aev759phCo=,1,1,975127727501185025,2022-08-23 15:51:28,2022-08-23 18:51:28,848,0,3,2.779166667,1.07946027,2022-08-23 18:30:00,0.91199356,6.87E-05,8,0.0001114827202,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
82271629,@carlosjordy Vai ser no primeiro turno! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷👏🏻👏🏻👏🏻👏🏻,2022-08-24 18:42:23-03:00,gAAAAABj7UmLmyecvBSzLX5xOwZG3xOoK4es1IBV2PrABDn-HTwPFGms1yl2x_NqeRAb28DstIVpuXrUacaW7cxIwVDNP9SBFYb6gD6abaPDibsp3rA9Gyk=,gAAAAABj7UmLLavPtJWOzVVLIOfzwK5f1iADpv4irzy_n6Eb5IOg6bAv-iVVpOmFrz27QbKz-2m43sagFsPHRjJ-862li6wODL67B-hWka0d6MOypUuo7Qw=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}]}",gAAAAABj7UmL9YKzfsemSnDGuwBWCcFUo2JwWrDpvXSYW20K4JO0Q-TMXzI5HrHSw95yJN3Z8nIMlaB6HHhftc86PlWrX4LcrA==,gAAAAABj7UmLOCfCoW-D7hfTY6JBDwJ7YBJjC4Q7kDMz5n3aZuYyCaQuXtUFKqha1iyY9sSTjjS_-jDpUUwArM8DFQfNvJBP0Q==,gAAAAABj7UmLs-2OUurHWg8eIdnZdlrT0eT8DYipImeRV5F9DeOcF1Lav22gulA6LCqG0W7LECIwxHC_n5yB8gnaqmSkuSMPPlgl4ihsYbOrB_pk6WgW9VUBc0GUMjJKkf0H4Kh74xSQRKRmG_w2J81UFsYCM7gxPQ==,1,1,82271629,2022-08-24 15:57:09,2022-08-24 18:57:09,242,4,3,2.967222222,1,2022-08-24 18:30:00,0.011661043,0.0004203446826,18,0.000489955904,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
758264276,@nikolas_dm tipo um pai de família que só quer saber de se divertir e não assume a sua responsabilidade se os filhos começam a roubar?,2022-08-26 11:50:37-03:00,gAAAAABj7UmLQI60WSGtwrmRbhRsQaGrtqnBPrqBcfSdjWj6Wdw2dy5drYpXZ3MoActHbC6n0Jyk0FLcnCxypi1Z_KwtImk3-g==,gAAAAABj7UmLjgI2NR_jw_6MC_DF0hjyLGyT-t0NTiObaGLsERbVAY4S2H9kB2lJFKePECzoQqiiTxv6vOUHCcCOU3px_Y3KbL6G5PdXjRaVCLr1dsqhwd0=,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}]}",gAAAAABj7UmLLLd3PB3XtnPLCPkK4_GClYjKpo21Iex52XKKMz7N_tz7DS1pFcGPDg9RiisdMh2hXOC9XyzLmK85MMjUdMSEYVjbB7cLHXMSGMIzilfjtlz3gcHi_ZCrFwcwxm2D7XEV,gAAAAABj7UmL6nn38Av8VA7s6D3jHeKBqrwL9eaCET2QnupTEnie3nlC2txD_ZkNfLo_mlkdUIuFFJ1emXtP3qg2RjF-TT6Okw==,gAAAAABj7UmLLDdaQk7xqiFiTRqWWeT12Hh8-CzQsl5R2_GjCea6Zcz3-um3hPu7qWw2cUFHqjbKtTSibZIXhKD0GWbAriakGI2ZLpX7qMgjiJTkALVIE3j3REpYG_TLRSWcWtylmIZ_xZ8NqSstDqkEjFzkrBvdAA==,1,1,758264276,2022-08-26 09:54:41,2022-08-26 12:54:41,845,0,3,1.606388889,1.867542798,2022-08-26 12:30:00,0.03520093,7.47E-05,30,9.62E-05,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
27703690,"@samiabomfim @pejulio Chora esquerdalha, asquerosa, vai dar vexame lá com os milionários que vc chupa os ovos deles",2022-08-24 20:16:40-03:00,gAAAAABj7UmL1ebvfBbjJLHqHCUQHc9sfCZCVIMzAo_P3_nhxsIBL1IrcXNQqRcl3XB2dvn35pNbaHWEnIUkzps64jP1b-xYis8dxsWV614sopONELc0-IY=,gAAAAABj7UmLNKf1NxFWsFU5bxwVOTjc7X08JTeDZXedDyOiKjKvsN1dbiKzjmnNpCYfExkPQA-_6tQZIj6sSV2kfnMhU6prR5xj3bSWQw6jiFF8w49RNLo=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}, {'start': 13, 'end': 21, 'username': 'pejulio', 'id': '86813409'}]}",gAAAAABj7UmLyjejleNfwZCFbc7VH-8Y0z3jyNpZzEMXzSDmnYOFiDJeCevYCUbPdomZ62ZqyZET-dU5W7hoBwzzRuS-Bhc4M7vfn2-XKFk3RA_hFpBS_OLZqvmp47E0hj_xI9h8_K6XSsAgaQZPkpaln5PUPWY1Sw==,gAAAAABj7UmLJrOZAv_58vOV3eQmj3PP3uRAOLLp7VHjcRc3Pv3EuLrRt4d4Z1LVhgJKEBtHykiFAYFPFdz8kf8A4Y3OSTyqkw==,gAAAAABj7UmLF1rI4uUG764vxLz4qMJYHuKRWBw6JqnCcSHFgU8O2C0KGJnVyjDs5LFtpP0OOY7bihZpPIuh1djER2y9X2AJElldbgmjbEO6itjxKpNf_BO8vf7EaOihqE7jo9h4EzDUs9xQR2-DlEQ5DYbynF1-oQ==,2,1,27703690,2022-08-24 18:47:18,2022-08-24 21:47:18,161,0,3,2.94,1,2022-08-24 21:30:00,0.9611462,0.0001067121972,17,8.96E-06,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
71456987,"@tuliogadelha “No tocante a isso daí, ele tá certo”, diz o bobo da corte.",2022-08-26 00:14:07-03:00,gAAAAABj7UmLabfBILowlmRebhPYvegXY5c8kjnF3HBGZCVfPvLFzC9fVHXk93jeoauSkyLdxIo5N6cuQUkamcklRrJnB1JeAA==,gAAAAABj7UmLa5Q20VZ3CjKERVrqjB1ihJreJHm7sXMb1pwR1iOy_oB-8KGZjfv3dPw_JFA7iM_zjSVgrfyaTQYRBSE5WAZgUTNJWjexHUyErPGQzuwLRuo=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'tuliogadelha', 'id': '71456987'}]}",gAAAAABj7UmLDzZGWFcn2SUhK39eAOvGmg3UHnQLSJjY2Oc8mPDLeXPyKsG2qesujGLEqXB-wNM5hqMhdS3eptEz5zlPVAurKW9HslO697QVRBStN7EUuqc=,gAAAAABj7UmLp8JrDszkShNSrP0HYaaTXSZ-FP4TBa1QcJsFLHPfJbtXzJtz_LCXLWq63N7qEiTD8Jrln9chyqO9FU1Pf1SIhQ==,gAAAAABj7UmLYkQm-zSkG0w54q6T20uJTeDUwMo4knr4oTDz5ZekWi1LdDqeNyJGe5UOE2u5uYhfjfmVKM06e3FVmGWkiqaKexSRxFkucRbYHMsme3XTU6PpoGwYX1G6vU1NbYvjvfxCzU_sQj_Tj1LJ4PMQaJqQ1w==,1,1,71456987,2022-08-25 21:50:49,2022-08-26 00:50:49,529,1,3,2.993055556,1,2022-08-26 00:30:00,0.087194614,0.000349528137,39,0.0004214075011,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
