id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",Unnamed: 8,filename
gAAAAABj7je3GmjNlSwt34eQMmtT21SqR_8A3Jy7upwTdOogSZmwc4l1SnG532OwWjmSnzxhsPU7wbL1AZLVWFxQvJzbJMgO4lvtNcxx0Nlw8sZyDt6rB2A=,@vivireispsol Com certeza!!! Aqui em ksa o nosso voto será em vc… Vivi 5000 💕,gAAAAABj7je3YywnwLGkNJeYZe-dF5R3Mzk5C1Cx01mN683J6zBE_KcTVpHGAgTNbWr1H6zGeXxiFXJZSlQb-0UC87aTPNcroIrRgwYlq-dOsatyqi05ot_U74xm5IXNt0bKwP46C_u3l9IxFRMv5bvT25K-BhJWdA==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3CbGv4W9neLRssrrLY0bgKz7byOgpkrTlv6XAmcIuFWmdV1lLhB0aM1JmG9OPwGNvKh45YHjqgDm9MVHd5-5h2h92vayPMpt1RBoU3QEk_l4=,@BennyBriolly Todo esquerdinha é perseguido........ Impressionante o padrão......kkkkkk,gAAAAABj7je33cRIwSW2l1a-VXVygZxwoyAYbwOrNxj4CNBJuGwGW54mHdVoBOgxOO5Qq3UbiXQjdla2W4wthi4gFG92gK_nIgQjJM_fZ9TSIqibGgHcXe9aXby3WvbFnLMEtKvYu7Ax0IchTODet1AB6RsdkHYBOY154MNKe_SZLnuUBdA-lNA=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3hHMwdLHXvbjjtO4O4s27Lfomo5GvQDnpuVvFz-pvVADlc2jhZhcVexFVvrvsbZ8GcG-87Etk1VGybF98fbq910bjV-B5ZLmvQX3vcrqTtWw=,"@ErikakHilton burro, lixo inútil",gAAAAABj7je3tRDdLBz2vtdJ1w4Z9_rT7WF9UoE-CIsXn16prGqxjiRPYwoDrdnLYENjx8_xh1Eak_r73iczvyARF94YjKIAzlOB77P7PNKa3FG5iOvywAvZL0wO2JwvXB7h_Ep6YQ38tgTbW_3HPJWodq0zTMQPeA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3mbp5d1eIdY4buOadn6ncjJKqlIlYGIjRx834i2ZoCCf8pgzSJ-auxOTGMkRceHrtRZazXaI58P1Fd6n-NLNM2wOg9GXEv3GZF2YUaX9Rbus=,@bellagoncalvs É Bella e Lula! ❤,gAAAAABj7je3txf1-fVdtlNIMR-rxeYvqq-hCKooMJ0-KQmHwfBhA5vF04_F12SgWQqsLfXwU2EEXspsibgPvmdSQ44K39a0SEcgJM0ma27uq-76a8L4vRZxfi1RHTN1e8yTGsgPWzUgyXrHsuCOypnMoGCl_H51WQ==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3gCBb1V-Qzcpq19LJDWzy5hJCTSMUMhD-zI7zpYKv0zBvzt2XTO3tLthJgF0bt6VGSDeKQ6xq4Eea-o6EctIZ-prmTgH5Ff_F8huMSa5tCW0=,@beatrizcaminha @JanjaLula KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK PERAI KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK OPS HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAAHHAHAHAHHAHA É SERIO KKKKKKKKKKKKKKKKKKKKKKK,gAAAAABj7je3nPV41T5BRCnBAdgJkfb-6NQh-_m8y8jidPyXXWFbn6-BIfbSyIUve5cWHKp8_NSlZnR3fn63fGxOudHzNZWMMjbI4SIAo7GfeZaTcT3IIuIru8COMlZpz2uZJQukLLK6o-TsuLUFsitVsFDykfh5Ey0Yi0-BXfGbmnGty_6euRc=,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3V-eaB5UIgf0itZZVMLEBe2fiQDZbBF46o1f86TJhMiEcc5sibT5W-F5rt2k3ud56Ka5OfStfC5IAwsNLPa1n23HZ8qM8_wgT6cuhxwS8nA4=,@vivireispsol Maldade não tem limites!! Cambada de gente ruim🤬🤬,gAAAAABj7je3VWlGDf8o_KX7K5PMNjHW-_MgFnH0yPpOdOwgSqKR-WcUwIxlay3Q-Sd5eESAjIF9uUyrG3NqGWOA2sYSUSLqCqq8FP2FWDQU7eEi6_KqwF5gU4n8yKxf4JCkO4ARYHrdLAu1KAlBNtbVUEBqxU-gpQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3RtMFVZLRjcR7uxlNiPwIxD8iAAVGtH5q2mQLjMSvSzWK4O2240V_X1LdzfQu8q06b-W1MYxv82f_bLLqZ6Gppv8jC2fOLhVAhaALjAosne4=,@VaiPaolla Vaza petista lixo,gAAAAABj7je3CUG5irksJAwFnB-gZyyDRUZVwNtMeqzIeI66PtlMnt1Mh33Etf4MfGAaR1bHJxcOVnxgoI487f8F9G38gNQZbcCT8ptlFMgae9j7uY9GNv13R9zza_aflv649hS9iBLYsp2jTU6I0DzYeSf-PG500w==,1,1,1,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3I6HMgjB1djRied14SiMYC0C5bz51aKKJ_K3Q8nxDGjgASSMGVfF41rfNxuC6X0CGAkoWJt1STnZ82pMm-PTswyyg7VFQkX4Wa6l36J5CKBI=,@castelllovini que absurdo!,gAAAAABj7je3FsjdkSMgb_xnZ0zad_ADXE5gIrXUu49Ssyl3pkcBKrXE4gVZXD3LjzLPPvs6ReaV0pJVhgYlLIVhuLMBBnn3Ki9izDMHGzWeFa7-LPFuwMFUhER4HMt3TuTJ-N8IdzE988Anr352XRcPGdJ649FRh3PTc0T01qRm7B8oDyvi9Bk=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Jyx0Gq-CeGYhErLUOhXdiCCG3nbqwXEKOyFj5g3MdNrlchIxITMDLoV3MyvDPvNC-o7RIk1uAI98G6aCoo0q7kkBpZ-75rTx2DMicepPgsQ=,"@Izalourenca Psol??

Kkkkkkkkkkkkkkkkkk

Toma vergonha na sua cara",gAAAAABj7je3D8NpPm9uAJN-YK5LjSClLPW5lolhI_klBtLQir9tz9qufp6TKrWonABqY6mwmzjCs49SpUS3CDJwYonnCt2IyogyEpAGMZ8ho8n-lJAUc84KgZPNBwTYJfRQN0dP7M7jF8bUHO5f4DB5B05D1h6BJw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Xkupwy_LuXwPDKrlDUlGubCvKr6Uqo31BzmkxkI2K80a4ZihnBA_lpTr39bJFK2XCCItkpHmAXfQWZqEop3BXyzkGvJTg1YVtP-M4iAZBb4=,"@Izalourenca Zema não ... família não... segurança não ...
vadiagem simmm... vá se catar",gAAAAABj7je3mjZbDZsB14RVLjArJiwyexPUTU0PpuqMDAggi-5IRytni1rl6q2sVnv3Lj8hUPDne2jYKRqDqFkNm_2j1e2e_X1xb7efFJbjCVxCZ2ewA5QmmKyuh7wuQ32zJQ7cUkQkStUXHmdnQFfnddLh_L78Cwv-rJWXuZKI851ocvDwmrM=,1,1,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je386RhsC-1FUFNVSBiT2BQAwQnOPPXMuv0XTnLaxPpR5oV0REiRREwg4tBYE9uFac7wCMmCFgW2tRF8BIHJEfRoF8NIGasyFHjSFQ4JVti3aw=,@beatrizcaminha @JanjaLula Kkkkkkkk ela também vai casar com o Bolsonaro?,gAAAAABj7je3b81_UmkZLhhzFHeANSqV8UVRulcA16P_RyIYVM2QBoR6GWAhpy8nauOV8xMTERcxBWLLBjdfFIZl1vXxkGEG78w6tKVq04DxyUlu4drX0SRhkkwe1NJ8uOZFXpHCLAMAwSTquXn_woaMuVcNhXfwLfDoyO3zs3QKukyzjfvgXhU=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je39FQReExwTOCTSnJZly3FHCaUe9E8PfccDaehDCcxq9X6kspcqalijLJYmwMoocw-kgtUuuZ_yGAnn-GI_a_U-_QJl0ca7Y3ANHrfr_4wYWQ=,@dudahidalgo13 nojo desse homem,gAAAAABj7je3W8mygjWJ95QixJf3jn9QSmfBdI4EHmTbVBhIKKTOySXV-W6HMo3GfntFG4bhWIE3xh3CnDAc54WPn9mxrxtYSzMnHhGI_9_Z-cI4rKG8uvjKs3cmwYJJPdvUE_9WUofQRdcKGSAlMsb4u-lbftCt2w==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3HYBO5fr9A3jB7_yPrGE6zmi6522XeYhQuSP7Z-HLPkt9z-6KLpZ_SfZlPqrx-bmjaQpxr6yQaZnU32rc_NH2I4A94Ttuduc981hwgWvzWeA=,@ErikakHilton @tesoureiros É um idiota,gAAAAABj7je3eviaCJnjuOP8Qc7gkszw4bDXcAV4RJxw4NwXTVv4aTL1FztjecP7dEwXJ37KIiPu45-FB1hoAGrO9BpQmCEeMAUQXi2hiPCSd1Adp8EmoF6QJ8mDqpgvUBiTl0-B7KqTeoSqPn6YO6NLb8h6wEPYr2uNDYKD0HZRJ4qzdjnxrk0=,0,,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3_o1QQWmfY6J16v273rFnZJjVP_0FA38TRZRQwNYCysIGDsOeBl0TKZewWKg9oZIOxYlUmr9CwA7y67olW_dEQcabyX0Cw4NLOSyuV7udVKQ=,@Izalourenca @WaldenirXavier Zema não,gAAAAABj7je3U_1uUiP27sTA6gNQBvOc2E_gsc1E3xX6elvwn4dSHDWmu0ck4qNgwEwbsdE0pQmHUZLfr3HrXdhrB8pYWDYcdL3I0xIbozALaIDs7-di4J01MQnrOFS1YIdiW_q-_RfLvpFHm7ieV2trR6mVfMhjSpebQVfvlUxGQJpFufg1WhQ=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3gk1-GDnvUolv5LohyqlpwnctXZXP1PhBzmnzbkCZ6jLalxiMt_ff7UoHMqXMYtRoPWBNRumYcW5lzuLz5aVsddyw_EzcMTNeyAAm53Tu8D8=,"E aí meu povo e “minha povas”?!
Quem já é SOMOS? Aí?!
Quem não for ainda dá tempo 
@SomosTocantins SOMOS",gAAAAABj7je3aysTPDpCh8HLtXEOTiezPJIMlnuV4_GMUb7ujqHfpXWyqNG2Gguog7YYW7i3tSs5CY7koDFRlhQ49IRF8hBMq9P-w1F5OzGV5f5ZQkX4yJIN8BXcP3joncU6lxHx0HsjnjjfAhoKLJZi6NuDP89PoQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3pzNI6dsaNngeEY39C1pYqrK90-eI5vkwCtpRVsxDoU5Jz_5FfKpJ4etfybNcBFwDt8UIq1npRKmTjPMstQIK4Dwig6vNeOsycPaxZ82wD9E=,@dudahidalgo13 kkkkkk... Inacreditável um negócio desses. Esse é um paraquedista...,gAAAAABj7je3yTT_Vecj2apHd_zkvNUJNml7yL-Gf_bFRNOW_SW246EFxprlHDzCQZUn2k3MHCTMZi9ilByt5EdTZIVpYM2C_YV1FkUUYyqImSASRXlQxAXAA78c_FK8aN3O-qt7VxAFhP7SL_2_SBmayS81ebdh5A==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Nlot-MkrwjsLumBsjFshJVd0O9u9U6nnDXaenOLqXbWWc5PEIt1hSKRpfNNw3srl-Kt4aSKvkbGsMMgyuNvZiOkXHXuBFC2ELZdH4uV0NOs=,@Izalourenca É  um seboso.,gAAAAABj7je3h4nI_XddYrTlLBAnVGD8WCEZpyHkqpqxPMCB28EE98VMM_xj14vZG4ehlh-5hM8elvAloCRfniL1JUGvOWHGTpxWaBe-l7gEXQ95APsWY5_SrTrz1QHX0I-yGkJZ3LTmYzmAyZX9c4OYn_PjYBJWsZbaDqyuZnKd03j5ooVJWno=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3z1Qpv6c3Xdfm03ZV5OPFmRR9nMkfnBuYydaUDwnR5x0sAAKKdqqWNU4pWL_ujn0IgiJRN6eAbbFjsxVSsWVmV6G0OCthW9xJMNQyHF92Sjg=,@ErikakHilton Gente tão canalha...,gAAAAABj7je3lQMCLe1SJK51OY2rjHRdJP5MBqiyHm05M0aWggBSKQYelD991HlnVIRe-I2GroU2h_oQ421mkjPTrCEkLm5lfX7W9-IvDeQ8BbHUU3WjObdx-DazywdVTZ911B2OS79YmZZSWmVkMd5iYg8naWfHZg==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3yNxe1xtCtk4z-YVbORsBKL0hsCo4uuAziTMSKbZMGTemvi0spNPsHaZN3SjchzOR6snNNpnc90RMq4rdSMDG1u_-lg1tXh5jaQwHMs1kaFo=,@fabiofelixdf É amiguinho do lula ladrao esse covarde do Barroso,gAAAAABj7je394vagWcQzNR0HCBdIgpKyK9QOLEaM5QQgfHE636lXzOQABnpvAlqVubLTpUaCx9sHUJhCU84DmbLPt9lbYU1oMfTfRwqJDiqtnpgfP1-AC2HOCnGsfQrPCvVAi_V0Uq1RuXOz-6VreXXHp2fvKUmLQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3EwJlXP4E-eP5o-CVsIKKXHyy7SApTfcJ2ssaYfMh9hfg6OSQcKlolUmJQahT7M8CdXhxH8KsppfzPuBDsRT3vJq93gKiHDcG9bMGFoO-EN4=,@fabiofelixdf Tá querendo falar grosso !! Kkkk mas tá mais perdida que tudo !!,gAAAAABj7je3z81GzddSYCqapRwhCEdmLa06ldUq_bYnAvcSun8UsgqXX0hafNgunG0WsdhgR3XNtaJychach2Onmd-FyPNsxfUjtfA49WrXU3-gYZqHEJ3t70cw6aDhMhv4QhEVQwmrhcWNEVtp8pzn4CrADkfnX6CKkOZynF62H8OtKPRsy0I=,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3GthiX50sh_1FVyQ9uOW-IgnvYeEUTSRwYolOB8PQx1B9cIYBX5GORVMk98CNeXnEvp72rBOsieDK55g4Nht_rciUwACOu1hQm6tvnd7o2_0=,@VaiPaolla Bonito é votar em um ladrao né!?,gAAAAABj7je3yFAJIVA1kzyb8umwZHijtLDrFjgLz2Gyp5GX2HE1BxC-70ETSozPW9kkIEHFrgk3Kq5d2TMwAu19N_UigSdHVQTe3BwGhmx3tvnuxRJrkzfLGnF10SkTKZj41W2BlIMi0J2Ky_w_LHlv_o8qLnFUvA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3wOImXl_vi9M06n5oGEmmz_AdGTlUtfF0_2xu_NyeN4cJNZoeiNaAJI4ZnSSNUn4-EN5vQWqddvv9JQuvPOhAET3YHVRSUsAUvHNzaj5Ewb0=,"@ErikakHilton BOLSONARO CORRUPTO

VARA CURTA",gAAAAABj7je3a9A3ZIqOiRJDjt0xwf7iYhJObmtT0ymReGmuHiUBx2GBKoFph3VsU8TeojToqkrs5h58oXWrEM9SkL6NN7_9r2wOGV7k_KL0_hAwmIbS-L_1a4jdhBGjwQSPK4N8_C4z9-Huqq0gxzyqdDgvjDzJvQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je35sjbqbNtELFmnnIqAO82nkIXwTUBPzabk6mRLCOl7rgCCPRoQBkK7GpAs5h_T8aeEnKQRaYI4qVzC1Dq1K0v4_SN4prNNZEogedhEj5fCDk=,@fabiofelixdf Abalou GERAL..,gAAAAABj7je3j0WZHjJfkGLYFrHnswIFEzJ5hX88M8uvESRVXb0PVkP_QY-r41VyklaDQ8pCKnZ__hsyIbUAepidnDiboAF8D7xbIKdWlFFRoxt5h-PxcByi_-prfiCn_jVRDJh2815UPdgGBj_bzEZDoTPC9lfpMw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je38XHnLJDzB9hxT0HD_qTuJhgZ7PqodERMsN_QecOecREFhQwuLOND3EPZH-TqAivTvkNOQ4rMA7NMGMARx6ujibRbuUx1hpOkgTVwajTBzf0=,"@Izalourenca Boa, velhota. Mame mais bandidos.",gAAAAABj7je39oziDBGXrozPInLERbg69pnEri9xsZfzN2jEprtHj3QHeojEepfRWtUaJJ8NPdKcsf1SCvFmyaUeeDt4iXi9Txuctuby4uNlYjNqv4ZNt3NB22rkMnBlGCGHOpgc7FYG3wIw6ZW3w539P00JcRwTqcwgo83A6D1uoekeqf6XdlI=,1,1,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Tlv2MUFh6kGBZYC7LW-5rRa-PlbkH_pLh3OLJTdiGfvTqF7K2e_buEARlepKfTYUscmjM0ZVWES7P1t_WxJiB60w0Pii5WzJ8mrhxCJR5lU=,"@beatrizcaminha @JanjaLula Estão indo fazer macumba?
🔥💀👹🔥👺",gAAAAABj7je3S8rd8FRBen88ev7oaue6vbAcVV3nH2hXQXx3lujrS6LsnirsSFG8wsT4BRlYmlQWGre-5aiaCTQzAfP8ru-HbG0v5qJwNywh1Tyu_VUVZhjUJjHMl4bFvUMduezMu-q0WrGDjomQYsltN3tGKD5oPQ==,1,1,1,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je39mFrOJ8Di-KTKntnYZx_znjAK2eORodqUFAm45-h2uvlYAIXcyIKrqVeygTGuP9zJyH1YGNCnPPz3Q3S2sDRm1p16tU41D2tYEjlRMMo5qM=,@ErikakHilton Amiga nem padre ele é kkkk,gAAAAABj7je3Q2JyWlF5ReqvkvKMtaoUqBbLz0AEftS9Z3QYcjxMrxhV2T6rRQcfzHFJjchvZir3jwIrBgyqg5FrnkqwaQVUyCIwAy_TcTVkfVG7dlMDjoF2PLvibIp674A-OdrAWQsBh3bzM1ud0qgOksFAmt_d6guVl54XYflba-L7KDcf2YU=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3yRVnX9LOkf3eshnYsUn6lQNhlHczYJ0g4IFYbQ95HReauTZ4vCLAHIt9gV_6SdjUwQVN0HhbKR26RT91ccGTAa2YxKzNzgKgrRvEINkevuI=,"@danimontpsol Freixo precisa atacar,ta so tomando soco e ficando calando 0 indignação ai to quase indo la gritar acorda bichaaaaa",gAAAAABj7je3uoqJGgEJ-zVsAPk_C2dfWpy8uWGA0CLxSueEw40y6FQa1TBDatrGrkorEjYN5ZA6_x6q5utZKq3Sn6eQ5v059H-MvQJeeJ1LXT8a1M1k2-rdjXig_Q_pooQ9caNywKwy2HX9qvWPwnEI5BXbXrLONQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3ZmugoWHebgK2je3HAxiBr3wYw31Y_wuaEGTZq31XtOH8JJdhboRDFWiPm1tiIsI_YV2ZFKxGhNvIbSVteisBHIY1XIkr1tB0REg6r9s2WtE=,@ErikakHilton Linda comendo pastel,gAAAAABj7je3adYZRr3At9mOzPidbsfDlRYLVx2KwNV8dz4CL6dcNZ6VkyyLBnHhIV8hMM67F56qrVRHSI3ZddyDint8bIPqQeP3M4s_HoXYfUV8Nd840aN7HBbUEFUQS-ki4DB8TcFOzH7kFEJTiuzHk4e1J-GZoA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3HwZ-vSiRA9sc8Lt5MRLP-U1XGReWsIlfimZ4wov70aPMUfXu8BXMajmNqvSoZWy0PkxfVUOicpjSHS_UoWMYdkK8WtipIY6bba8nE4KbVEc=,@fabiofelixdf Ain fascista 😂,gAAAAABj7je38nDBvxIcSW7TTsj7A9MsmRNQE9ufLGKWX19xCx41WOIjhfEcKzyhKuakBvERtQNQl3jmI8EBr3lEHTIOIHIEF15p0Iaw0SNzgPia4YNPki3Z5TyxOdSfRTPNBzEez_H-NwadO4uGoS0EYFRwTQgjpQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je385FmqgCU8-0jx5bW-4KUpLfV4iTDJPM_3-YJV4PEVKSo4Ux8F7l9vW-FnF1yuTVoeQmMuSkEc4qZVEkMJsoGaSFxzUw-DsoXIH95cZwqs9s=,@RobeyonceLima @bessoninho @unicornbrito21 votei em você tbm ❤️❤️❤️❤️,gAAAAABj7je3FkVKNjhx5Hc3RxuBL-GLbhCngjmXQtPUNimKNUmHiibgOoNB6FMIh6ZD_bFcOo65u-lunPdMhgHcT6pUnp6WADd5Fr79BraxW70-TAvbH4apcLcVuwWLf2JWQFiAkMdTIzTrGzJoTWwWZJUzCSB4cN3RSy8wBjQF9u_2opuFq8k=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3rNaYXjsjIzCaQbOFJTw837jtKx9kwyOvxEVA9adrV3mGKiK6tAD9Dfkv3NQ05b0nuaFC5cAA35QmowXcjOFWxGVUUHjbHb7ISpzYIZ5pWQs=,@castelllovini Que delíciaaaaaaa de jingle,gAAAAABj7je3NIHjcrATzS599fuzcFcEzFfURnHHWfkBaH__JowLJb0nnPr_loaRC5FfydlGVp_Fvmia-fjvIjpBw7XB04pyK3EhJQpuIeMcCrxLVtVvXbEk38Uyv3-C98Py1Q4dAofpPQKhySXcmqly4UE1nUHbLw==,0,0,0,,,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3UW-gB-q-11zl6Zqc7P-CDvj33woBfLm7YXzOI06WGnH2Jx--I7CJO6CuNdDgxJB-hIITmG09RaFdFolKi5ddr6EWI1JbcIuersqJjvn-AMk=,@ErikakHilton habla mesmo linda,gAAAAABj7je3WeMFG2ANrVZl50DspYPjvI_ZopYPgDT-HWBF_ZQDCvjG7tAiFADlce-RriLCj5mDzcq2BCvUeY2Feu34ERNZYjgH7294Wh0vkRpHQp3WqtZ2Pl13fwR5frcMA5gt8VUXkSmjhRKYm2BlqlPZabivbA==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3JSKVyTuG5KpS7zGqk6YPMmFMhJOezLXILs-aiWvlIBUb1QV6Qp63efPnDr31OXsDk8qcvD-nr2HoHrUNqZbhXpxTJBrqhqY0vhAk0SK7Oqw=,"@bellagoncalvs Você não passa de mais um monte de merda boiando no esgoto vermelho. 
Como todo o resto da escória política imunda vermelha vive de mentira e lacração. 
É o lixo cavando seus 5 minutos de holofote. 
Já nasce carrapato sugando as bolas do CARNIÇA da Silva. https://t.co/STGLJB0Nl0",gAAAAABj7je3z5ALUhQxpoiDhG6a0vFoIfHAFHuUpnMZDc9goJECcGjY4srrXL5dn5aGqWB5TBeFC5WCzlekZCo1ultg8xwDaM3Nw_GlUhpug4YPIiyAmfofg-3y_I9OR77EXOLYfKrN0WDdmMcTSXF_vQW2tXevjw==,1,1,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3noBE01D8LUSZK33iIeNp2oMNtKJXAQ84Wg6aouvFY401Doj3Xy7tCLy6hfGCj0UsUerY3zjNDsrbVaUCdzJ1-oDPGjvrAt0dT0eoKdHxzbg=,"@ErikakHilton Deixe de ser ridícula e canalha, ele não insinuou isso, palhaça.
Vai aprender a interpretar texto e para de falar m...",gAAAAABj7je3Jg_VCqSmb9wSlMWDvGiN06hzB6Oc7W9nitolNmsg3yyRYE_vrK7PPfuhaGmG7tcBpQQqzcS_rhsbTTuD9Sf6H006g5B3i2Xbvo1cmvDX7OmcUUmRXtXAwbH4Mc6LfxJJTahvhg4vplGMWpszcuzUKQ==,1,1,1,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3p0eQA89pZNsP1g1VhFW4q_YVJsSGAQXkWT9OBoKYt510PKtJTJ7Y_K6PR4X96vfQgg0axl1ttJKeKpGVadi22pwupeO4tkMvordd5v1Z9a4=,@dudahidalgo13 @GuilhermeBoulos @marciofrancasp @Haddad_Fernando @LulaOficial estamos juntas!!! https://t.co/9pQJMGyR5s,gAAAAABj7je32gwQTSNn7eLXcNB383FRphJ0BfB_oPCbPouduMV5MPsRGKRNFR0H5eniaN6VEcE8R9ZVHx7UcbIdKn_RoLU3RfO87x05NkMGx_DVjM_RN2lj6HKtMhGD8hAorawAdllBwZmniHgjCprn1F-PGvhLOA==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3mluxHL90VxX9JKGUgROxrBJH15T_YI-jLLPGaRLjEtyjWyOSfh-uHlD5kfo5UvivSdZz2WCT4b47GI40xvENXJeGW2vXVmzIgQkhMCu1xmA=,@BennyBriolly Bora benny!!!,gAAAAABj7je3VeRnFC1_djh4fYoGTLdzgzKuLpFjYd0uSjOOhI15zVI5TAeItCO-7VrdAHcckRvpw0k3cQw9pNVOwRgAlodGVrJj3TaRLhmDAPlqLvPxpWqIxVgEkuDsf4UatOnAMOUGZqYW7fNBOlUUMVhCrQhlaSgUB_M3Xxyd65Jx6S6kqYc=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3GZ-XbzYbWUDuM_mLpU_Qf2pw-3epmAzB171glUYMYZeKbbFjT2LZgSwle-WK9QVjoTKIxNmzUXZmrso6vsl1Zdta0QDLQrljoc7hLjsgqa4=,@AriadnaArantes @geraldoalckmin Até parece e6uma iludida mesmo kkkk,gAAAAABj7je3FRZ-KZMFC1tyMhLNCk_u-4OuRxqvj78GqwYuv4ZkN_PT7cuRGBdlKmbiQDSrGn_LbajJkxacoti10Ja60tHAeAVxv8niDoZW1K2ZnP_helmJBaghC1JSCThBJFuEujD0RC-dzqzzRbOAZGdY0NxN7g==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je35pJE9o4gThKJnemPmRwsLcLbYyPrq5UuYxTxYuMwgVBoWxJyayyMfNTfS5432Auj3Hwsf80Sobcz8k2EpHEg-xe8ohAC2PwZEjggfQMUD2Y=,@beatrizcaminha @JanjaLula Vai sonhando fia🤣🤣🤣🤣🤣,gAAAAABj7je3UhN4JlABvMifUFwJeZ7PpxrEuUQFsyFITxF0WG_z8cNKemRe1MX8Dy9XXXx-NPBVaG_xdrE7IJcLTAQ4LIR50N54x1TZsnK0Thnxm3e4ARxzFosI53ILOqHo1eGLoZdzFQr4rzMtZ8SEsLqE6oNYqDwWCWXaUUds8J0Wy8yICOM=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
